blueWins,blueFirstBlood,blueKills,blueAssists,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redKills,redAssists,redTotalExperience,redCSPerMin,redGoldPerMin,bluePredWinrate,redPredWinrate,blueAvgPickrate,redAvgPickrate,blueCSDiff
0,0,2,2,17374,-4063,-2598,19.8,1483.4,12,12,19972,24.3,1889.7,0.4991588140583033,0.4875754646638268,0.08873367749772244,0.1691669197287175,-45.0
1,0,12,16,19668,2861,1432,23.1,1924.6,7,5,18236,21.3,1638.5,0.4845859029859129,0.4911983792768622,0.09592063974086447,0.10887741674258528,18.0
1,1,9,12,17740,940,503,21.4,1709.1,7,6,17237,21.0,1615.1,0.5323584377579095,0.4967990469792576,0.09664945844721126,0.06753720012146977,4.0
0,0,2,3,15972,-5226,-3701,18.1,1380.3,8,9,19673,25.9,1902.9,0.486787032739276,0.4999544931374798,0.11150926207105982,0.07715355805243446,-78.0
1,1,4,3,19097,-264,315,25.0,1648.5,6,9,18782,23.3,1674.9,0.501501544493155,0.5009883225782515,0.156351857475453,0.12159125417552386,17.0
0,0,2,0,18374,-1187,-1561,21.8,1487.6,4,3,19935,22.2,1606.3,0.464406117721256,0.4974482325118883,0.07233525660491953,0.1554205891284543,-4.0
1,1,6,6,18431,2264,1006,23.7,1759.4,5,5,17425,19.0,1533.0,0.4889523797232611,0.5029507773141217,0.06425751594290921,0.09776293147079664,47.0
0,0,6,9,17275,-2725,-2117,22.5,1623.0,11,12,19392,22.1,1895.5,0.4890495065608232,0.4922127660384834,0.07302358538313594,0.06101832169247898,4.0
1,1,4,3,18213,-251,231,22.2,1523.9,4,6,17982,21.3,1549.0,0.5076758859514712,0.4982567703886567,0.09608259945338596,0.10970746026925804,9.0
0,1,8,7,16555,-3023,-3630,18.9,1624.7,12,9,20185,24.4,1927.0,0.5054380044834771,0.4954098375871441,0.11061848365219153,0.11171171171171172,-55.0
0,1,4,4,18081,-375,180,21.6,1522.3,5,7,17901,22.6,1559.8,0.4860322718921529,0.4878066715386457,0.07684988359145663,0.13363700779431115,-10.0
0,1,5,2,18159,-1367,-1526,24.4,1609.9,9,9,19685,19.7,1746.6,0.5044909475626278,0.5123046304730619,0.12351452576171675,0.10335054155278876,47.0
1,1,9,8,19752,3828,2549,22.4,1794.0,3,3,17203,20.0,1411.2,0.4942631068920662,0.4947346721039553,0.08764044943820225,0.12804939771231907,24.0
0,1,2,0,19647,-194,459,27.0,1565.2,2,2,19188,27.6,1584.6,0.5023368999357455,0.4851979280325229,0.09535378074703917,0.09875493470999087,-6.0
0,1,9,8,19168,1926,2400,21.3,1816.1,6,9,16768,20.2,1623.5,0.4849751983524386,0.4960957306353893,0.10061747140398827,0.11414110739953436,11.0
0,0,2,1,14129,-3535,-3197,16.5,1356.9,9,11,17326,21.5,1710.4,0.5081839055012958,0.5265617938858258,0.10162971960724773,0.0767081688430003,-50.0
1,0,8,9,18082,1831,994,24.2,1804.8,7,11,17088,21.8,1621.7,0.4898349162122375,0.4866841600600666,0.1272395991497115,0.13533758477578706,24.0
0,0,6,2,18406,-190,-576,19.7,1704.6,7,5,18982,22.9,1723.6,0.4928233288121361,0.4994594967982964,0.1267132300840166,0.13815163478084827,-32.0
1,0,4,6,19826,744,878,22.7,1664.7,3,2,18948,24.2,1590.3,0.4998954930393612,0.4862275923718269,0.10383642069035327,0.09407834801093228,-15.0
1,1,6,8,18397,-152,71,22.8,1628.3,5,8,18326,25.3,1643.5,0.4947218967619049,0.4931953954308976,0.08476566454094543,0.14479198299423018,-25.0
1,1,15,16,20086,7621,4647,23.0,2243.3,4,9,15439,19.2,1481.2,0.5155054963194488,0.5013957199314351,0.12213786820528395,0.10318858184026723,38.0
0,1,5,9,16480,1043,-1408,20.2,1542.9,2,3,17888,20.3,1438.6,0.4831214196659228,0.5161638953858978,0.11636805344670513,0.1196477376252657,-1.0
0,0,8,8,17518,-1289,-1384,18.6,1623.9,10,8,18902,20.4,1752.8,0.500766952256015,0.506445453403613,0.08587913756453082,0.07818605121975908,-18.0
1,1,10,11,19423,3419,4709,25.0,1822.8,4,2,14714,19.3,1480.9,0.497571061087981,0.5257428558234328,0.1249114282822148,0.10444376961230896,57.0
0,1,5,9,18017,-851,-115,23.8,1698.3,5,5,18132,22.8,1783.4,0.4743768843342931,0.5043488237654387,0.10393764551067924,0.10980868508958397,10.0
1,0,8,10,18220,1484,469,20.4,1695.7,5,3,17751,22.6,1547.3,0.4926753038076385,0.4684404833071644,0.10525356817491648,0.11655025812329182,-22.0
1,1,13,13,20021,3833,2849,20.7,1896.2,4,3,17172,20.3,1512.9,0.4924453110366099,0.4936190089654122,0.12086243546917705,0.10494989371393866,4.0
0,0,9,15,17236,993,783,20.0,1688.8,5,7,16453,20.6,1589.5,0.4964208120058902,0.4875572445746029,0.11361473833383945,0.0741573033707865,-6.0
0,0,4,5,16201,-3416,-2347,20.8,1499.3,10,12,18548,20.6,1840.9,0.4940051391601686,0.4850742478795375,0.09247899584978238,0.1642676384249418,2.0
1,1,8,10,14942,143,-603,18.1,1607.6,9,18,15545,17.8,1593.3,0.501665268663718,0.4865291404276426,0.1453183520599251,0.11466747646522925,3.0
1,1,6,4,19713,3332,2410,24.2,1700.7,1,2,17303,19.4,1367.5,0.480522822543673,0.5016185010910901,0.09652798866282014,0.12179370381617576,48.0
0,0,6,7,16023,-1208,-2526,21.2,1600.0,8,13,18549,21.0,1720.8,0.4992700467870277,0.5089800077662733,0.09361271383743294,0.15135135135135136,2.0
0,1,4,4,18017,-217,571,20.9,1602.1,5,6,17446,23.6,1623.8,0.5196243980187687,0.5030251370963295,0.10177143435570404,0.15167527077639434,-27.0
1,0,8,9,18111,1421,-792,18.3,1734.5,5,4,18903,20.7,1592.4,0.5169245514066044,0.5002658786651699,0.11122583257414716,0.0939163882984108,-24.0
0,0,10,13,18454,1642,1965,17.6,1797.6,6,5,16489,19.5,1633.4,0.5011016132855852,0.5095711526323078,0.07470391740054662,0.07624253466950097,-19.0
0,0,6,9,18059,-1590,-1867,22.5,1685.3,10,9,19926,24.2,1844.3,0.5179188931244105,0.4944800146049561,0.0955157404595607,0.11677295272800893,-17.0
0,1,7,6,18376,286,-12,22.6,1630.0,3,2,18388,23.9,1601.4,0.4871135397484715,0.5027055788348058,0.05864966089685191,0.07488612207713333,-13.0
1,1,4,3,18579,1930,793,24.8,1641.7,1,1,17786,25.7,1448.7,0.4936008655262804,0.4814628316927457,0.1452981070958599,0.1236562405101731,-9.0
0,1,7,5,17536,2887,2085,23.9,1746.6,5,7,15451,17.4,1457.9,0.4987622394155798,0.5173174611844192,0.12440530418058507,0.1313898167830752,65.0
1,0,14,13,19377,2594,2485,21.7,1983.0,9,9,16892,18.5,1723.6,0.5147235550497334,0.4961537941638206,0.08460370482842391,0.098552485069339,32.0
0,0,6,9,18564,897,366,23.4,1672.6,4,2,18198,21.4,1582.9,0.4993372919141302,0.487631879190397,0.08905759692276546,0.09798562607551373,20.0
0,1,9,9,18004,778,548,19.3,1716.2,6,14,17456,20.0,1638.4,0.5113305431073536,0.5033299367129673,0.10527381313898168,0.137483550966697,-7.0
1,1,13,12,19835,4778,4324,23.1,1953.5,5,5,15511,17.3,1475.7,0.517553012987266,0.5086607714001206,0.15169551574045953,0.0729021155987448,58.0
1,0,4,4,18840,-81,882,23.5,1551.4,2,1,17958,26.1,1559.5,0.4828628819153365,0.4949098995588399,0.0999898775179674,0.13418362182407126,-26.0
1,1,4,4,19253,344,1298,24.7,1600.8,1,2,17955,26.4,1566.4,0.5061237098687664,0.5094071937311215,0.12987144447818605,0.10308735701994128,-17.0
1,1,7,9,19106,2483,2299,23.2,1698.1,3,3,16807,19.0,1449.8,0.4810123829022806,0.5121629829544858,0.12572122684482234,0.1241623646118028,42.0
0,0,4,4,17262,-2208,-2862,19.0,1472.2,8,4,20124,21.0,1693.0,0.4846852797964053,0.5130007738191125,0.041137766980463605,0.06757769004960018,-20.0
1,0,5,3,17843,-1425,-1296,23.7,1571.5,7,9,19139,22.8,1714.0,0.4894086831642729,0.46801471717091503,0.11057799372406114,0.09867395485373014,9.0
0,0,3,2,19258,-281,110,25.7,1610.2,5,4,19148,25.1,1638.3,0.5085537307886658,0.5091650813962969,0.15367952221884806,0.10195363903229072,6.0
0,1,5,1,17681,-2000,-1473,18.0,1499.1,7,6,19154,20.8,1699.1,0.4837262626457448,0.4976286673888021,0.08936127138374328,0.07278064581435369,-28.0
1,1,11,14,18120,3021,347,21.5,1937.9,7,8,17773,18.6,1635.8,0.5119804482567736,0.5034415351602993,0.07219354185646319,0.14416438910820933,29.0
1,0,8,8,17725,2294,1989,21.4,1710.1,3,6,15736,18.2,1480.7,0.4909535693606391,0.4994970299041577,0.10499038364206904,0.09432128757971456,32.0
1,1,4,4,19734,2478,1105,26.3,1718.6,2,3,18629,20.9,1470.8,0.5001374392443316,0.5047833042260139,0.11406012754327365,0.11719809697337788,54.0
1,0,3,1,19609,-90,982,21.9,1511.5,4,1,18627,21.3,1520.5,0.5081025239159724,0.4990569558942111,0.1550561797752809,0.06810405911529507,6.0
1,0,4,6,17245,1210,1410,23.5,1612.7,5,3,15835,19.1,1491.7,0.4951719524658038,0.4926727501755662,0.1615548132402065,0.10114384046968317,44.0
1,0,6,9,16320,-3473,-1314,18.8,1544.5,10,11,17634,21.7,1891.8,0.5181599937736697,0.5181171348236623,0.09490839153760502,0.1156797246684887,-29.0
0,0,8,8,18064,-627,-998,20.7,1658.5,7,4,19062,22.2,1721.2,0.4845501516273034,0.5017751111216988,0.08796436886324528,0.13529709484765667,-15.0
0,1,4,7,18264,671,881,24.3,1578.8,4,5,17383,22.8,1511.7,0.5124224143115226,0.4910761004225461,0.12053851604413406,0.1209434153254378,15.0
1,1,7,5,19175,567,-8,23.9,1740.0,7,10,19183,23.7,1683.3,0.5179949514611211,0.4989578563353144,0.08217430914060128,0.13511489017106995,2.0
0,1,2,3,16183,-3421,-2978,19.8,1415.7,9,10,19161,23.8,1757.8,0.5147770540529082,0.4965547712554831,0.12766474339508047,0.057515942909201326,-40.0
0,1,2,5,18110,-415,1224,22.6,1499.2,3,5,16886,22.2,1540.7,0.5013575694454101,0.5029347945148819,0.14234234234234233,0.1635590646826602,4.0
0,1,7,6,18530,946,357,24.3,1718.2,5,5,18173,22.8,1623.6,0.5101476028902825,0.5073665438543516,0.1422208725579512,0.11960724769713535,15.0
1,1,7,7,17766,846,-1893,18.7,1642.6,5,0,19659,23.1,1558.0,0.4906649238080271,0.4889443133025539,0.08227553396092722,0.07369166919728717,-44.0
1,0,7,11,16250,-2299,-3211,18.4,1613.5,10,11,19461,23.5,1843.4,0.5080571075524002,0.4973567109636835,0.09308634477173804,0.07689037351958701,-51.0
1,1,5,4,17979,1284,25,19.6,1583.3,3,0,17954,20.2,1454.9,0.4870536686096221,0.4803284516675751,0.11839254985322399,0.12298815669602185,-6.0
1,1,9,10,19711,2449,1146,22.3,1806.2,4,2,18565,23.3,1561.3,0.5046342192767623,0.4921748187070698,0.092438505921652,0.08458345986435875,-10.0
0,0,2,3,17405,-2928,-110,20.7,1431.8,4,10,17515,24.0,1724.6,0.4807744032152031,0.4852479476291092,0.15843708877416746,0.09168944225124,-33.0
1,0,4,4,16927,-1404,-509,19.5,1496.9,7,6,17436,20.6,1637.3,0.4962646407519716,0.4914925998533938,0.11003137969430106,0.10128555521813948,-11.0
1,1,7,8,19119,3368,2352,22.3,1717.7,1,1,16767,20.5,1380.9,0.4998407114476756,0.4954719273088658,0.12758376353881973,0.14076323514525765,18.0
0,1,8,7,17480,-985,-1441,18.4,1661.7,9,7,18921,22.2,1760.2,0.5174664130544085,0.4962038667965994,0.09950399838040287,0.12223909302560987,-38.0
0,1,8,7,18246,383,1668,20.8,1690.8,9,14,16578,18.2,1652.5,0.488050609091293,0.4988400966952284,0.12104464014576374,0.11320983905253568,26.0
1,0,9,6,19957,1773,1953,24.6,1841.9,5,7,18004,24.4,1664.6,0.4821103684115041,0.4864099819170223,0.1045045045045045,0.08980666059317746,2.0
0,1,7,9,15894,-2365,-1443,19.8,1557.0,9,14,17337,20.4,1793.5,0.5073676039142916,0.5099057625456849,0.11537605020751088,0.09956473327259843,-6.0
0,0,3,3,17172,-2188,-1753,21.6,1501.6,10,11,18925,21.7,1720.4,0.5160241598855719,0.5095007978670665,0.05947970442352465,0.12068023079259035,-1.0
1,1,2,2,17604,-1506,-500,19.3,1440.2,4,6,18104,22.7,1590.8,0.501719971960385,0.49879146492389,0.08555521813948781,0.14444781860512196,-34.0
0,0,6,6,15530,-6027,-3955,19.2,1499.9,16,24,19485,22.8,2102.6,0.4741114825788536,0.4789786029319176,0.06433849579916996,0.11529507035125013,-36.0
0,1,4,4,16969,-1887,-567,21.7,1514.9,7,9,17536,24.1,1703.6,0.4883762399329011,0.5070583893116287,0.13523635995546107,0.15384148193136954,-24.0
1,1,5,7,17003,-839,-800,18.7,1576.1,6,9,17803,20.6,1660.0,0.5012222450455365,0.5054263869526749,0.12033606640348213,0.10531430306711206,-19.0
0,0,2,2,17620,-2484,-1989,21.7,1471.4,9,7,19609,23.2,1719.8,0.4916299444445288,0.5069160354988771,0.05391233930559773,0.11719809697337788,-15.0
1,1,5,8,15685,1087,-1278,20.6,1515.4,3,1,16963,19.2,1406.7,0.5090602353743082,0.5106621463281762,0.14956979451361474,0.10183216924789958,14.0
1,1,13,10,19521,8347,5234,22.8,2099.8,2,0,14287,18.1,1265.1,0.4831370116620649,0.5031129381404124,0.08095961129668995,0.15635185747545294,47.0
1,1,9,7,19309,716,601,21.2,1760.7,7,6,18708,20.4,1689.1,0.5033501508831167,0.4991959999421655,0.16843810102237072,0.06142322097378278,8.0
0,0,6,2,17975,-770,196,19.6,1514.1,7,10,17779,17.8,1591.1,0.4781031668155696,0.493796922784841,0.1074400242939569,0.07863144042919325,18.0
1,0,16,12,20332,5154,3837,22.9,2128.5,7,6,16495,17.4,1613.1,0.497123079298397,0.498358654187269,0.05788035226237472,0.1777710294564227,55.0
1,0,9,7,17014,1580,605,21.4,1698.4,5,8,16409,19.4,1540.4,0.4994579329125325,0.4940224383865373,0.0822957789249924,0.10679218544387084,20.0
0,0,3,2,14875,-2345,-2959,19.2,1348.9,6,5,17834,19.8,1583.4,0.4962048613954993,0.5129247520916252,0.15728312582245169,0.1207612106488511,-6.0
1,1,2,3,17643,758,502,22.4,1465.3,2,0,17141,22.1,1389.5,0.5018183376196039,0.5066152655342779,0.135013665350744,0.07286162567061444,3.0
0,0,4,3,16838,-3983,-3676,18.7,1533.5,12,9,20514,24.2,1931.8,0.5178269115452332,0.504966016529645,0.10436278975604818,0.07462293754428588,-55.0
1,1,5,3,17174,-1448,-908,19.2,1585.3,8,11,18082,19.7,1730.1,0.4972038001373081,0.4883563842295334,0.06209130478793401,0.0996457131288592,-5.0
0,0,6,5,16691,-2199,-2258,19.8,1547.6,10,10,18949,21.8,1767.5,0.4991291055752939,0.4778167935769052,0.11537605020751088,0.10377568579815773,-20.0
1,1,4,3,18741,464,1520,20.0,1521.1,3,2,17221,24.2,1474.7,0.5263507842152781,0.5125372291404183,0.12756351857475454,0.09085939872456726,-42.0
0,0,5,8,17121,-1044,-487,18.4,1579.6,7,11,17608,22.6,1684.0,0.5137265257693631,0.4799881459944579,0.09033302965887237,0.1221581131693491,-42.0
0,1,3,3,18542,-136,-807,23.7,1542.0,4,2,19349,23.7,1555.6,0.5089557154834987,0.4972140414786602,0.14720113371798765,0.09909909909909913,0.0
1,1,13,14,19939,6387,3453,22.5,2096.1,3,2,16486,18.2,1457.4,0.4958396527865697,0.4934366991880187,0.16801295677700173,0.08721530519283327,43.0
0,1,9,9,18304,-811,-410,21.8,1763.3,10,11,18714,23.0,1844.4,0.5044373208394332,0.5003218061532619,0.14588521105375038,0.1263690656949084,-12.0
1,1,4,5,20048,2179,2663,24.0,1664.7,2,1,17385,22.6,1446.8,0.4901836236701132,0.5174351298614928,0.12788743799979754,0.17517967405607854,14.0
1,0,2,1,16555,-2749,-800,21.1,1414.1,8,14,17355,20.6,1689.0,0.4919395512872123,0.480752386554092,0.14940783480109324,0.059641664136046164,5.0
1,0,4,3,18573,825,1066,26.3,1637.4,3,6,17507,25.3,1554.9,0.5156986245522652,0.477826702332155,0.11290616459155785,0.0958599048486689,10.0
0,0,10,6,17861,1294,453,21.0,1712.5,4,3,17408,22.3,1583.1,0.4754089210776368,0.5110900227272192,0.10818908796436884,0.08140500050612409,-13.0
0,0,4,6,17609,-1814,-2306,21.8,1553.1,5,5,19915,25.6,1734.5,0.5041449589608236,0.4926501200538356,0.07701184330397813,0.12638931065897355,-38.0
1,1,6,14,18907,3048,472,25.2,1852.9,4,6,18435,20.3,1548.1,0.5029928859709092,0.5069197125694972,0.09899787427877316,0.05383135944933698,49.0
0,0,4,2,15750,-4637,-3355,18.6,1445.0,14,19,19105,21.0,1908.7,0.4814436957266667,0.5069248606251373,0.10298613219961536,0.08189087964368864,-24.0
0,0,11,11,19645,2363,2162,20.4,1818.5,6,7,17483,20.4,1582.2,0.5000494407098104,0.5083343285487499,0.16412592367648549,0.06753720012146977,0.0
0,0,3,2,18346,-89,-41,24.4,1542.3,5,3,18387,22.8,1551.2,0.4974974113858783,0.5075038414373912,0.14379997975503594,0.10966697034112764,16.0
0,1,1,2,18039,-1749,-1502,23.1,1467.5,3,2,19541,26.4,1642.4,0.4728137167580518,0.5034721525561927,0.10079967608057497,0.061058811620609374,-33.0
1,1,12,11,18618,4246,3880,21.2,1872.2,3,6,14738,17.6,1447.6,0.5060850641912032,0.4912172076263837,0.07195060228768094,0.0705739447312481,36.0
0,1,2,1,18228,-837,-451,23.4,1442.1,2,1,18679,22.9,1525.8,0.4983562234074424,0.5195318550888813,0.11029456422714848,0.09426055268751896,5.0
1,1,9,6,18592,1068,1295,23.3,1753.2,8,10,17297,20.0,1646.4,0.4922085706142806,0.5022380817507978,0.14147180888753924,0.15744508553497322,33.0
1,1,10,14,18923,4290,1900,24.5,1927.1,4,7,17023,19.3,1498.1,0.5218989848027997,0.4862899038021568,0.11596315416540134,0.07375240408948272,52.0
0,1,12,16,18368,-942,244,17.3,1865.5,12,15,18124,22.6,1959.7,0.5143107326396678,0.4879923807909076,0.0974592570098188,0.09958497823666364,-53.0
0,0,2,2,16392,-5120,-2590,20.2,1416.4,11,18,18982,23.2,1928.4,0.4911911115534214,0.5162667536898871,0.15205992509363295,0.11865573438607148,-30.0
0,0,4,2,15711,-3638,-1582,18.0,1447.6,14,13,17293,18.9,1811.4,0.4984804050590021,0.5067571448707551,0.12335256604919527,0.1391436380200425,-9.0
1,1,8,12,19803,694,1305,23.2,1833.9,7,10,18498,24.5,1764.5,0.4787705157950244,0.517762353200839,0.13094442757364105,0.07800384654317237,-13.0
1,0,5,9,17226,555,-1022,22.6,1745.0,6,12,18248,23.2,1689.5,0.5115267160480063,0.4962609629162084,0.11582143941694505,0.10077943111650978,-6.0
0,1,7,6,18126,134,-1142,22.1,1638.1,5,3,19268,23.1,1624.7,0.4887260559113681,0.5084195116085344,0.10171069946350847,0.10820933292843404,-10.0
1,1,5,1,16681,-1257,-1406,18.3,1544.6,7,5,18087,18.6,1670.3,0.4787834907727319,0.4820831042102375,0.1162870735904444,0.09596112966899484,-3.0
1,0,3,1,16402,-1187,-1058,20.8,1497.0,7,6,17460,20.8,1615.7,0.5041835322928938,0.4938543776293853,0.09557647535175624,0.1209839052535682,0.0
0,1,2,3,16207,-2625,-3375,22.1,1471.1,7,5,19582,24.4,1733.6,0.5129344723884041,0.4975164340290005,0.12458750885717178,0.09513108614232207,-23.0
1,0,8,8,18432,-55,-298,21.2,1721.9,7,7,18730,25.1,1727.4,0.5000155747973796,0.5112818573570324,0.13009413908290313,0.14695819414920538,-39.0
1,1,7,9,19401,2585,2288,23.9,1801.0,5,5,17113,22.6,1542.5,0.4919676253200316,0.5282234525313665,0.13448729628504907,0.12902115598744812,13.0
1,0,13,15,18711,5186,2739,20.1,1970.8,6,4,15972,17.0,1452.2,0.5190876682455419,0.5097512217537805,0.1189594088470493,0.08118230590140703,31.0
1,1,6,6,18820,2492,1176,24.7,1682.5,2,2,17644,20.5,1433.3,0.4892534892885975,0.5089465819093781,0.1756250632655127,0.1452981070958599,42.0
1,1,1,1,18264,1371,2146,22.3,1475.5,0,0,16118,23.0,1338.4,0.5231393540006393,0.5012108658870461,0.06142322097378276,0.11940479805648345,-7.0
1,1,8,11,18440,1635,1705,22.4,1759.2,7,7,16735,19.5,1595.7,0.4886366588131759,0.5198015810837046,0.10079967608057497,0.1101123595505618,29.0
0,0,5,5,16664,-2885,-3602,17.9,1535.1,10,8,20266,22.2,1823.6,0.5100921505896213,0.498885363450839,0.11839254985322405,0.11899989877517968,-43.0
0,1,7,7,18660,2360,1439,23.2,1778.7,5,6,17221,16.1,1542.7,0.5021845493023652,0.5098283187371889,0.13256402469885614,0.09484765664540944,71.0
1,0,2,2,17787,421,-160,24.6,1503.1,1,1,17947,23.9,1461.0,0.519918735345988,0.4775489165736215,0.08832877821641869,0.1343253365725276,7.0
1,1,4,4,16669,-1207,-2081,22.3,1540.7,7,4,18750,22.6,1661.4,0.5058756628689132,0.4816624800792236,0.11175220163984208,0.11719809697337788,-3.0
0,0,4,4,17180,-1195,-56,19.4,1456.9,5,6,17236,19.4,1576.4,0.4938257844514483,0.4981622228987449,0.07186962243142017,0.10798663832371698,0.0
1,1,7,7,17156,-2343,-2076,19.1,1645.2,9,5,19232,26.1,1879.5,0.504068814645019,0.5081585706615735,0.09924081384755544,0.14011539629517158,-70.0
1,0,3,3,18302,3156,3919,25.5,1743.7,4,6,14383,19.6,1428.1,0.4855739513954514,0.5160267707791326,0.14325336572527586,0.12232007288187065,59.0
1,0,5,4,15242,-2277,-1804,18.8,1466.5,8,6,17046,22.5,1694.2,0.4910634073158601,0.4843874206624893,0.10577993724061137,0.1594088470492965,-37.0
1,1,6,8,19241,3354,2318,23.6,1839.5,4,6,16923,18.5,1504.1,0.5067877655967036,0.5179095516780906,0.1075817390424132,0.12327158619293453,51.0
1,1,7,5,19188,4060,3257,24.5,1696.1,1,1,15931,17.6,1290.1,0.4910025791689945,0.482971876979149,0.10521307824678612,0.06288085838647636,69.0
0,0,3,2,15027,-4043,-4142,19.7,1401.1,7,6,19169,20.7,1805.4,0.4892586104221223,0.4951521998734959,0.10015183723048893,0.15481324020649864,-10.0
1,0,5,8,18870,659,-111,22.7,1687.1,5,5,18981,23.8,1621.2,0.5046169274190756,0.484727881927723,0.08976617066504708,0.09094037858082804,-11.0
0,1,7,5,17377,-3290,-2697,19.6,1612.5,12,14,20074,23.1,1941.5,0.4936915146279099,0.4998293360230915,0.13541856463204774,0.06103856665654419,-35.0
0,0,2,2,16568,-3660,-3282,19.2,1377.3,10,8,19850,23.9,1743.3,0.4848830239199867,0.507394432586904,0.08917906670715657,0.11816985524850696,-47.0
1,1,9,15,18924,-913,-192,24.3,1845.8,12,20,19116,23.1,1937.1,0.5065522805393726,0.4966269146611674,0.11401963761514325,0.13191618584877013,12.0
0,0,5,4,18533,585,570,25.5,1625.8,6,9,17963,18.0,1567.3,0.4797806871352552,0.4948909059458954,0.06028950298613221,0.08071667172790767,75.0
1,0,9,8,20958,1176,3600,22.2,1699.7,5,9,17358,19.6,1582.1,0.5283289186207534,0.5040355427098122,0.1467759894726187,0.08019030266221278,26.0
0,0,3,3,18213,-3505,-778,18.6,1535.6,9,10,18991,24.7,1886.1,0.5101013203784024,0.5040200113496798,0.09555623038769104,0.10687316530013158,-61.0
1,1,9,9,18945,4909,2760,25.2,1887.0,2,1,16185,20.2,1396.1,0.5047797972068915,0.4798645339609015,0.17647535175625065,0.14062152039680131,50.0
0,0,5,6,16156,-1003,-1777,19.6,1563.9,7,7,17933,20.4,1664.2,0.5038394198422085,0.4925888495882146,0.12549853224010524,0.12707763943719,-8.0
0,0,15,14,20057,84,992,22.8,1963.2,12,9,19065,23.7,1954.8,0.5243564076861877,0.4896777916308563,0.1517764955967203,0.10689341026419676,-9.0
0,0,6,12,17991,330,-308,24.7,1694.2,7,6,18299,19.2,1661.2,0.5090266713807143,0.5023976182394692,0.14699868407733574,0.0992813037756858,55.0
0,1,8,14,16354,974,-1050,17.1,1707.7,7,4,17404,20.0,1610.3,0.5052357848001708,0.4874244002811022,0.09707460269258024,0.12398015993521612,-29.0
0,1,14,16,20117,3331,1795,24.2,2026.9,7,7,18322,19.2,1693.8,0.4885294216605194,0.5046839213243829,0.08116206093734184,0.10464621925296083,50.0
1,1,9,13,20020,4371,2705,24.9,1907.9,2,2,17315,23.7,1470.8,0.5176405845953587,0.4871153096505828,0.1590241927320579,0.10051624658366233,12.0
1,0,6,6,16869,-1754,-211,19.6,1581.5,10,10,17080,20.1,1756.9,0.4973969684052192,0.4782448112760497,0.10132604514626986,0.12031582143941695,-5.0
0,1,3,3,17789,381,108,25.2,1697.0,6,9,17681,19.9,1658.9,0.5062535016231324,0.4878852932327759,0.14774774774774774,0.12039680129567767,53.0
