blueWins,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsDestroyed,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blueVisionScore,redVisionScore
1,3,1,6,6,1,0,0,7.2,52,2387,1690,23.2,1708.9,1,4,3,0,0,0,6.6,44,19.1,1470.2,13,33
1,3,1,15,16,0,0,0,7.2,80,4060,3619,17.8,2003.6,3,7,8,0,0,0,6.4,44,19.2,1597.6,14,17
1,3,1,8,11,0,1,1,7.2,49,4910,2573,25.9,1897.6,2,1,0,1,0,0,6.6,43,22.4,1406.6,16,20
1,3,1,3,4,1,0,0,6.6,52,-686,-634,23.7,1525.7,9,5,8,0,0,0,6.8,43,20.8,1594.3,18,12
0,3,1,5,4,0,0,0,7.0,44,1066,528,23.9,1651.0,2,4,3,0,0,0,7.0,36,23.1,1544.4,18,17
1,4,1,8,10,0,0,0,7.0,39,3880,2784,23.9,1775.4,2,2,1,0,0,0,6.4,40,20.4,1387.4,13,18
1,2,0,6,7,0,0,0,7.0,54,297,1283,20.5,1633.9,2,6,7,0,0,0,6.4,47,22.5,1604.2,56,32
1,2,0,7,7,0,0,0,6.8,46,334,-302,23.1,1730.9,1,9,12,1,0,0,7.0,52,19.1,1697.5,14,16
1,2,1,6,3,1,0,0,6.8,48,267,745,21.6,1571.2,1,5,7,0,0,0,6.8,44,20.3,1544.5,15,19
0,7,0,7,10,0,1,0,7.2,49,178,1499,21.0,1600.8,4,4,5,0,0,0,6.6,44,22.7,1583.0,15,18
1,3,0,1,2,0,0,0,6.6,48,-845,-571,23.1,1377.2,3,2,4,1,0,0,7.0,60,19.7,1461.7,16,22
0,0,0,3,3,0,0,0,6.6,52,-2482,-1576,17.3,1430.1,3,8,6,1,0,0,7.0,52,23.0,1678.3,20,14
0,1,1,7,9,0,1,0,7.0,59,-1370,-1269,18.0,1668.2,0,9,14,1,0,0,7.4,44,22.1,1805.2,26,15
1,2,1,3,3,1,0,0,6.8,53,-3736,-2032,22.1,1484.9,2,7,6,0,1,1,7.6,60,23.2,1858.5,17,16
0,4,0,9,8,0,0,0,7.4,46,1233,336,22.9,1780.7,1,6,5,1,1,0,7.4,53,19.7,1657.4,15,80
1,1,1,11,11,1,1,0,7.6,60,3650,3906,21.4,1886.6,1,3,4,0,0,0,6.8,44,21.9,1521.6,15,11
0,6,1,9,6,1,0,0,6.8,54,1767,709,21.8,1782.8,4,6,7,0,0,0,6.8,44,20.2,1606.1,18,19
1,3,1,7,7,1,0,0,7.0,49,632,-1247,21.6,1647.0,4,5,2,0,0,0,7.0,60,23.0,1583.8,16,14
0,1,0,8,4,0,0,0,7.4,56,147,1133,21.2,1686.5,0,7,3,1,0,0,7.0,52,20.9,1671.8,100,30
0,2,1,5,4,0,0,0,7.0,46,-2332,-2671,18.9,1535.3,1,8,5,0,0,0,7.6,60,21.7,1768.5,14,14
0,2,0,2,1,0,0,0,6.8,56,-1179,-557,21.6,1424.7,3,6,3,0,0,0,6.8,52,19.4,1542.6,12,12
1,2,1,12,13,0,0,0,6.8,24,2352,707,19.1,1827.8,5,7,9,0,0,0,6.6,45,18.9,1592.6,43,17
0,2,0,6,8,0,0,0,7.2,54,-932,-517,20.9,1606.8,1,7,4,1,1,0,7.2,44,24.0,1700.0,13,15
1,4,1,4,3,1,0,0,6.8,48,1361,1064,23.1,1596.6,3,2,1,0,0,0,6.6,64,20.8,1460.5,19,17
1,4,0,10,12,0,0,0,7.0,52,-268,407,18.2,1786.0,4,10,16,0,0,0,6.8,40,19.9,1812.8,39,15
0,4,0,9,14,0,0,0,7.2,44,124,-1526,22.8,1751.7,4,6,7,1,1,0,7.4,60,23.5,1739.3,18,39
0,1,1,5,4,0,0,0,6.8,40,-721,-1118,22.4,1581.5,2,6,7,1,0,0,7.0,50,24.1,1653.6,40,12
0,2,0,7,4,1,0,0,7.0,64,-1464,331,20.3,1651.9,2,6,4,0,0,0,7.0,60,24.0,1798.3,15,21
1,0,1,7,11,0,1,0,7.0,44,1753,847,20.1,1697.7,5,5,9,1,0,0,6.6,49,18.6,1522.4,17,9
0,2,0,3,2,0,0,0,6.4,45,-4374,-2570,20.5,1476.9,3,12,13,0,0,0,7.0,53,20.9,1914.3,14,14
0,4,1,7,5,0,0,0,6.8,54,194,1206,22.9,1722.1,2,9,8,1,0,0,6.8,44,21.3,1702.7,18,123
1,2,1,10,12,0,0,0,7.0,56,-973,-2396,19.6,1815.2,2,10,10,0,0,0,7.4,68,23.8,1912.5,34,15
1,2,0,9,10,0,0,0,7.2,52,1550,3286,22.4,1711.8,3,6,8,1,0,0,6.8,56,18.2,1556.8,15,14
1,4,0,8,9,1,0,0,6.8,60,2504,2824,19.5,1692.3,2,4,3,0,0,0,6.4,29,19.9,1441.9,44,17
0,2,1,8,8,0,0,0,7.2,56,-373,-1526,21.8,1769.8,2,8,5,1,0,0,7.4,76,23.3,1807.1,16,14
0,2,0,2,2,0,0,0,6.4,52,-4479,-2696,20.0,1388.9,4,9,12,0,0,0,7.0,48,23.9,1836.8,17,13
0,3,0,2,1,0,0,0,6.8,51,-2789,-1511,22.7,1521.8,5,9,7,1,0,0,7.0,56,24.8,1800.7,16,14
0,5,1,4,3,1,0,0,7.0,63,525,294,22.8,1587.6,3,3,2,0,0,0,6.8,48,22.7,1535.1,31,22
0,1,0,2,1,1,0,0,6.6,57,-4094,-3320,20.1,1447.6,2,8,8,0,0,0,7.2,66,25.2,1857.0,17,18
1,3,1,10,5,0,1,0,7.4,58,5229,5136,23.2,1873.0,15,3,0,1,0,0,6.4,36,18.1,1350.1,45,16
0,4,1,4,4,0,0,0,6.6,46,-516,-113,21.2,1478.8,3,4,5,1,0,0,6.6,47,21.2,1530.4,17,38
1,4,1,7,10,0,1,0,6.8,52,-429,-698,18.9,1725.7,3,8,9,1,0,0,7.0,60,22.3,1768.6,14,88
0,3,0,4,1,1,0,0,6.8,68,695,1686,26.3,1675.5,2,5,4,0,0,0,6.6,39,22.5,1606.0,15,17
0,4,0,6,5,0,0,0,7.4,60,750,1304,24.0,1716.0,1,5,9,0,0,0,6.8,56,23.0,1641.0,14,28
1,2,0,9,11,0,1,0,6.6,40,1076,-845,23.4,1794.9,2,7,6,0,0,0,7.2,56,21.4,1687.3,16,18
0,6,0,4,2,0,0,0,6.8,42,-3559,-1319,22.4,1558.5,2,12,11,0,0,0,7.2,44,21.6,1914.4,33,30
1,1,0,9,12,1,0,0,6.8,50,3332,2911,21.2,1805.5,0,4,8,0,0,0,6.2,41,18.6,1472.3,15,14
0,3,1,7,7,0,0,0,7.0,48,1104,183,24.0,1740.6,4,5,8,1,0,0,7.2,48,20.7,1630.2,16,15
0,4,0,9,16,0,0,0,6.8,47,-1428,-433,24.6,1863.3,5,12,10,1,1,1,7.2,48,22.3,2006.1,16,17
1,4,0,8,8,0,0,0,7.2,40,1156,916,23.2,1756.4,5,6,5,0,0,0,7.0,65,21.1,1640.8,40,53
0,3,1,9,8,0,0,0,7.2,40,1319,41,25.5,1794.4,4,7,4,1,0,0,7.0,56,23.4,1662.5,18,17
0,2,0,5,6,0,0,0,7.0,47,-1157,-51,23.9,1588.8,4,7,7,0,1,0,7.0,56,21.6,1704.5,15,14
0,1,0,8,9,1,0,0,7.0,63,-1968,-469,19.9,1665.0,3,10,11,0,0,0,7.2,44,22.4,1861.8,39,15
0,3,1,10,15,0,0,0,7.0,48,479,52,19.0,1789.2,2,9,19,0,0,0,7.0,48,22.1,1741.3,14,14
1,1,1,3,3,0,0,0,6.8,52,-564,-1862,22.6,1570.8,4,5,5,1,0,0,7.2,60,24.3,1627.2,12,16
1,2,1,13,14,0,0,0,7.0,55,3110,1541,22.6,1932.4,1,6,8,1,0,0,7.0,56,20.6,1621.4,14,17
0,0,1,7,10,0,0,0,6.8,36,-964,-1439,20.7,1642.5,1,10,7,0,0,0,7.0,44,18.9,1738.9,33,14
0,0,1,5,3,0,1,0,7.0,67,1140,-531,24.1,1699.3,1,5,5,1,0,0,7.0,60,23.1,1585.3,11,12
0,3,0,2,3,0,0,0,6.8,61,-2181,-1293,22.8,1475.2,3,6,8,1,0,0,7.2,52,25.2,1693.3,16,17
0,3,0,2,1,0,0,0,6.8,44,-3911,-2728,20.7,1467.5,1,10,10,1,1,0,7.4,40,25.4,1858.6,82,15
1,2,1,6,10,0,0,0,6.8,56,1697,125,16.5,1690.7,5,3,1,1,0,0,6.8,50,24.2,1521.0,21,14
0,1,0,2,3,0,0,0,7.0,40,-6124,-4043,23.7,1438.4,2,11,8,1,0,0,7.6,64,25.2,2050.8,12,13
0,3,0,3,3,0,0,0,7.2,57,-1603,-1134,21.3,1606.0,3,8,11,1,0,0,7.2,53,22.7,1766.3,19,41
0,1,1,3,3,0,0,0,7.0,60,-930,185,23.2,1548.4,5,4,3,1,0,0,7.0,52,24.9,1641.4,17,17
0,0,0,4,10,0,0,0,6.2,40,-5181,-5072,14.1,1506.4,2,10,9,1,1,1,7.4,60,24.0,2024.5,17,17
1,4,1,8,8,0,0,1,7.0,40,2666,400,23.0,1877.5,3,5,4,0,1,0,6.8,49,21.5,1610.9,18,17
1,3,1,5,5,1,1,0,7.4,68,4520,5730,25.8,1766.5,1,2,0,0,0,0,5.6,29,21.0,1314.5,16,9
1,4,1,7,10,0,0,0,7.6,64,1524,2071,26.5,1737.9,5,3,7,1,0,0,7.0,60,26.8,1585.5,19,18
0,2,1,4,2,0,1,0,6.6,47,-622,-1278,22.4,1626.6,0,8,13,1,0,0,7.2,53,23.1,1688.8,14,19
0,1,0,6,8,0,0,0,6.8,37,-2025,-1774,19.7,1626.0,1,7,11,0,1,1,7.0,59,19.3,1828.5,12,50
0,4,0,2,3,0,0,0,6.4,57,-2276,-2192,21.2,1431.3,0,7,7,1,0,0,6.8,47,21.7,1658.9,11,15
1,2,0,2,3,0,0,0,6.8,44,908,-79,24.7,1539.7,2,2,1,1,1,0,6.8,60,22.1,1448.9,13,16
1,3,1,7,9,0,0,0,6.8,47,1606,615,22.4,1627.5,3,4,4,0,0,0,6.4,36,20.8,1466.9,13,44
0,4,1,8,9,0,0,0,7.0,44,726,-455,19.8,1802.6,2,9,12,0,0,0,7.0,68,18.6,1730.0,33,17
0,1,1,1,0,0,0,0,6.4,43,-5048,-4231,21.5,1341.5,6,8,8,1,0,0,7.6,51,26.4,1846.3,15,17
0,5,0,7,7,1,0,0,7.0,62,544,758,21.5,1663.5,1,7,10,0,0,0,6.6,49,19.4,1609.1,13,33
0,3,0,1,2,0,0,0,6.8,55,-1313,-6,22.9,1411.4,2,3,5,1,1,0,6.8,48,25.0,1542.7,15,18
0,2,0,5,2,1,1,0,6.6,60,-33,-559,22.2,1597.5,2,6,7,0,0,0,7.0,55,21.4,1600.8,19,12
0,3,0,4,5,0,0,0,6.4,59,-4405,-3304,17.3,1460.6,3,11,16,1,0,0,7.2,63,19.3,1901.1,15,57
1,3,0,10,13,1,0,0,7.6,71,3440,2199,22.7,1913.4,2,5,4,0,0,0,6.8,66,20.9,1569.4,16,16
0,4,1,3,3,0,0,0,7.0,48,-325,9,20.1,1520.9,2,3,6,0,0,0,7.0,47,24.6,1553.4,14,16
1,2,1,6,9,0,1,0,7.4,75,-1314,-1027,20.7,1651.2,2,7,10,1,0,0,7.2,67,24.6,1782.6,16,39
0,2,0,4,6,0,1,0,6.6,36,-1724,-1515,22.5,1570.7,3,9,12,1,0,0,7.0,39,20.2,1743.1,16,61
1,5,0,10,9,1,0,0,7.4,62,3854,2986,22.4,1788.6,2,3,2,0,0,0,6.6,44,19.3,1403.2,15,15
1,3,1,4,3,1,0,0,7.0,52,234,-318,22.5,1562.0,2,4,4,0,0,0,7.0,40,22.7,1538.6,16,89
0,6,1,5,5,1,0,0,7.0,64,-4202,-3846,19.9,1627.5,4,15,9,0,0,0,7.8,44,24.8,2047.7,11,19
1,3,0,9,10,0,1,0,6.8,48,832,-504,20.9,1730.8,1,9,6,1,0,0,6.6,56,18.3,1647.6,36,15
0,2,0,2,1,0,0,0,6.4,46,-1207,-1542,21.2,1387.5,6,3,3,0,0,0,7.0,37,22.7,1508.2,64,19
1,2,0,12,19,1,0,1,7.0,49,4453,1296,24.7,2072.1,3,7,13,0,0,0,7.0,48,20.6,1626.8,16,15
1,4,1,8,9,1,0,0,6.8,56,1306,1039,19.1,1695.5,0,4,2,0,0,0,6.6,48,20.0,1564.9,15,16
0,2,1,6,8,0,0,0,6.8,31,-1063,-1027,20.0,1609.9,1,9,7,1,0,0,7.2,49,21.5,1716.2,35,11
1,2,1,13,13,0,1,0,7.2,36,5148,2308,20.3,1956.9,4,4,2,1,0,0,6.8,51,17.9,1442.1,89,42
1,2,1,15,17,1,0,1,7.2,48,4217,1384,23.3,2093.2,4,7,8,0,0,0,7.0,64,18.8,1671.5,18,32
1,2,1,17,17,1,1,0,7.2,32,5372,4626,22.0,2098.3,2,7,8,0,0,0,6.4,40,15.6,1561.1,21,14
0,3,1,4,6,0,0,0,6.8,56,-752,-1764,22.4,1587.1,10,6,4,1,1,0,7.0,72,22.8,1662.3,37,14
1,2,1,10,11,0,0,0,6.8,37,2161,1731,21.9,1793.8,1,7,6,1,0,0,6.2,55,19.5,1577.7,12,15
1,5,1,8,7,1,1,3,8.0,58,7761,5818,27.9,2068.5,1,0,0,0,0,0,6.4,44,20.1,1292.4,16,20
1,2,1,11,8,0,1,0,7.4,55,2647,3204,22.7,1804.5,6,6,10,0,0,0,6.6,35,20.3,1539.8,16,15
1,3,0,7,7,1,1,0,7.0,52,986,1194,24.1,1698.5,1,4,5,0,0,0,7.0,48,26.7,1599.9,89,17
1,0,0,3,2,0,1,0,6.2,48,-2393,-1004,20.0,1410.6,3,6,6,1,0,0,6.4,40,18.6,1649.9,11,14
0,1,1,3,3,1,0,0,6.8,64,-347,-1134,20.3,1547.4,0,3,5,0,0,0,7.2,63,22.4,1582.1,122,11
1,4,0,6,6,0,1,0,7.0,48,-435,574,23.5,1643.4,5,4,8,1,0,0,6.8,36,27.0,1686.9,16,20
0,2,0,4,3,1,1,0,6.8,59,-4790,-2126,19.2,1488.5,2,8,5,0,0,1,7.4,67,23.2,1967.5,14,89
1,1,1,11,9,1,0,0,7.6,52,5525,3467,23.7,1952.7,2,2,1,0,0,0,6.8,52,21.1,1400.2,20,12
0,2,0,6,6,0,0,0,6.6,44,17,-1180,22.3,1668.5,2,7,4,1,0,0,7.0,61,17.5,1666.8,12,13
0,4,0,14,16,0,1,0,7.0,58,2782,4548,20.1,1986.8,1,11,18,1,0,0,6.4,36,15.7,1708.6,17,92
0,1,0,9,10,0,0,0,6.8,34,-58,13,18.2,1601.7,2,7,3,1,0,0,6.8,37,22.8,1607.5,13,14
0,2,0,0,0,0,0,0,6.6,60,-2637,-1878,21.3,1355.7,6,5,8,1,0,0,6.8,52,24.8,1619.4,109,36
1,2,1,6,8,0,1,0,7.6,48,3206,2261,26.8,1777.9,4,2,2,0,0,0,7.0,52,22.5,1457.3,18,15
1,1,0,14,19,1,0,0,7.2,56,4531,2978,20.0,1913.3,2,2,3,0,0,0,6.6,60,21.1,1460.2,13,12
0,2,1,3,3,1,0,0,6.0,56,-2083,-2549,19.9,1430.4,1,3,5,0,0,1,6.8,44,23.6,1638.7,11,13
1,4,0,1,0,0,0,0,6.8,60,-1327,-825,23.4,1433.9,1,3,5,1,0,0,7.2,50,24.1,1566.6,33,18
1,1,1,9,12,1,0,0,6.8,47,359,-1714,19.4,1710.1,2,9,7,0,0,0,7.0,56,19.7,1674.2,17,39
1,1,1,3,4,0,1,0,6.6,41,-2272,-2782,22.3,1473.1,2,5,7,1,0,0,7.2,84,22.0,1700.3,19,12
1,3,1,8,10,1,0,0,7.2,54,-680,-703,22.9,1776.6,2,10,12,0,0,0,7.0,41,24.3,1844.6,14,15
0,1,1,7,7,1,0,0,7.0,48,482,-670,20.2,1674.7,0,5,2,0,0,0,7.2,60,22.5,1626.5,14,12
0,0,1,7,5,1,1,0,6.8,50,-3268,-4457,18.5,1607.4,3,12,10,0,0,0,7.6,55,20.6,1934.2,15,17
1,3,1,7,7,1,0,0,7.2,51,1902,967,22.0,1748.8,6,5,6,0,0,0,7.0,60,19.3,1558.6,89,54
0,3,0,0,0,0,0,0,6.2,48,-3784,-4019,19.5,1269.8,2,6,11,1,0,0,7.4,60,22.2,1648.2,16,13
1,2,0,10,10,0,0,0,7.4,36,2474,2494,23.0,1726.4,4,3,2,0,0,0,6.8,51,23.0,1479.0,15,13
0,4,1,2,5,0,0,0,6.6,52,-3678,-3234,21.8,1451.6,3,11,12,1,0,0,7.6,52,24.6,1819.4,22,22
0,3,1,8,11,0,0,0,7.4,49,2537,1833,24.1,1766.6,1,2,2,1,0,0,7.0,54,23.4,1512.9,17,17
1,2,1,6,8,1,0,0,7.0,56,1490,1461,20.3,1652.1,2,4,6,0,0,0,6.4,39,21.6,1503.1,14,14
0,0,0,5,5,1,0,0,6.8,56,-3840,-2835,19.9,1588.0,2,9,11,0,1,0,7.6,76,23.9,1972.0,15,12
1,3,1,9,12,1,0,0,6.8,44,1377,-673,18.5,1702.0,2,3,2,0,0,0,7.0,51,23.2,1564.3,16,21
1,8,1,7,9,1,0,0,7.2,50,4957,4440,24.6,1802.1,2,2,2,0,0,0,6.4,45,18.2,1306.4,22,50
0,1,0,5,8,0,0,0,7.0,40,-1337,-1106,24.5,1633.4,1,7,9,1,1,0,7.2,60,24.5,1767.1,13,85
1,2,0,2,1,0,0,0,6.6,48,-2871,-2427,20.3,1397.9,5,6,4,1,0,0,7.4,59,24.3,1685.0,45,19
0,3,0,3,3,0,0,0,7.0,51,-1271,-366,23.0,1500.6,3,3,3,0,0,0,7.2,52,26.4,1627.7,13,37
1,10,0,2,5,0,0,0,7.2,68,-1163,-19,24.3,1569.6,2,5,7,0,1,0,7.2,51,24.6,1685.9,29,42
0,1,1,7,7,0,0,0,6.8,36,-833,-932,17.0,1594.6,2,9,10,0,1,0,7.0,44,23.0,1677.9,18,16
0,4,0,3,3,0,0,0,6.8,44,-2686,-2037,21.5,1554.8,1,10,15,1,0,0,7.4,43,21.2,1823.4,10,184
1,0,1,4,5,1,0,0,7.2,71,486,865,23.2,1594.2,4,1,2,0,0,0,7.0,64,24.2,1545.6,15,20
1,5,1,4,1,0,0,0,7.4,56,1441,473,26.4,1572.7,2,2,0,0,0,0,7.0,43,21.1,1428.6,14,14
0,3,0,7,10,0,0,0,6.4,42,192,-1496,22.8,1677.2,2,5,5,1,1,0,6.8,56,23.4,1658.0,16,18
0,1,0,7,6,0,1,0,7.6,68,3462,2960,23.4,1782.0,0,1,1,1,0,0,6.8,60,20.5,1435.8,16,10
0,4,1,5,6,0,0,0,6.8,55,-892,-255,23.8,1644.0,1,8,14,1,0,0,7.0,44,20.6,1733.2,20,18
1,4,1,10,15,1,1,1,6.8,56,3290,1398,21.4,1989.0,3,6,7,0,0,1,6.6,40,21.4,1660.0,20,13
1,2,0,5,4,0,0,0,7.0,47,254,140,23.4,1593.6,2,4,2,1,0,0,7.0,63,20.5,1568.2,38,15
0,0,0,6,8,0,0,0,7.0,50,-1823,-2149,19.3,1606.5,1,8,7,1,0,0,7.4,63,23.4,1788.8,39,13
1,1,1,3,3,0,1,1,6.6,42,962,-1646,21.5,1638.5,1,2,3,1,0,0,7.0,65,26.1,1542.3,16,14
0,2,1,3,4,1,0,0,6.8,50,-2478,-2136,21.0,1531.5,2,7,7,0,0,0,7.2,60,23.1,1779.3,14,15
1,3,0,3,3,0,0,0,7.2,57,-99,727,24.6,1561.0,1,5,7,0,0,0,6.8,48,23.4,1570.9,39,16
1,3,1,3,3,0,0,0,6.8,36,-2003,-1611,19.2,1465.0,5,8,11,0,0,0,7.0,43,19.5,1665.3,17,19
0,2,1,4,4,0,1,0,7.0,52,316,-597,25.4,1620.9,1,4,4,1,0,0,7.0,57,23.7,1589.3,13,15
0,3,1,7,6,0,0,0,6.8,47,-908,-1806,20.0,1625.4,3,6,8,0,0,0,7.2,52,22.7,1716.2,16,21
0,2,0,5,7,0,0,0,6.8,39,-1943,-1582,21.4,1588.1,3,11,7,1,0,0,7.2,45,21.6,1782.4,17,60
1,3,0,8,11,0,0,0,6.6,43,-1548,-1988,22.7,1755.4,7,11,13,1,1,0,7.0,58,22.5,1910.2,16,20
0,6,0,2,2,0,0,0,6.6,47,-1966,-3591,21.1,1432.9,1,7,1,1,0,0,7.2,64,21.7,1629.5,15,18
1,7,0,5,4,1,0,0,6.8,46,-169,282,22.1,1571.2,4,4,4,0,0,0,6.8,50,23.5,1588.1,27,23
0,1,0,4,9,0,0,0,6.6,65,-1587,-1578,16.9,1612.1,2,11,12,1,0,0,6.8,40,22.1,1770.8,88,14
0,14,0,1,1,1,0,0,6.8,55,-355,-400,24.1,1447.1,4,2,2,0,0,0,7.2,56,23.2,1482.6,15,39
1,2,1,5,5,0,0,0,6.6,40,-1576,-1720,19.5,1479.7,2,4,2,1,0,0,6.8,48,25.9,1637.3,15,15
0,2,1,5,9,0,0,0,6.4,51,482,-2053,20.6,1569.2,4,3,2,0,1,0,7.2,54,23.5,1521.0,15,39
1,2,1,8,7,1,0,0,7.4,55,938,181,22.3,1827.1,1,7,6,0,1,0,7.2,52,20.4,1733.3,14,10
0,3,0,1,0,0,0,0,7.0,81,-360,331,22.9,1492.8,5,4,2,1,0,0,7.0,46,21.3,1528.8,15,13
1,1,1,6,13,0,0,0,6.8,40,-1973,-1497,21.7,1583.5,1,8,8,0,0,0,7.2,60,23.6,1780.8,13,14
1,0,1,10,10,0,1,1,7.0,44,4864,1938,24.2,1959.8,4,4,5,0,0,0,6.8,44,20.4,1473.4,16,15
1,4,0,7,9,1,0,0,7.2,49,2543,965,24.4,1666.4,2,2,0,0,0,0,7.0,59,20.4,1412.1,12,17
1,3,1,6,6,0,1,0,7.0,42,-2296,-1677,19.6,1582.6,5,10,9,1,0,0,6.8,45,24.3,1812.2,19,16
0,2,1,6,7,0,0,0,7.0,57,954,570,21.6,1651.7,3,4,5,1,0,0,6.6,44,21.6,1556.3,13,16
0,0,0,5,5,0,1,1,7.2,40,1063,-391,22.5,1688.8,1,4,2,1,0,0,7.0,55,23.1,1582.5,12,14
1,6,1,13,19,1,0,2,7.2,36,7404,5156,22.5,2187.2,0,3,3,0,0,0,6.2,50,16.9,1446.8,13,14
1,2,1,8,7,1,0,0,7.2,65,3642,3850,24.2,1782.8,6,3,3,0,0,0,6.2,34,17.9,1418.6,18,38
1,3,1,6,11,0,0,0,6.8,45,-847,11,19.9,1653.5,4,7,10,1,0,0,6.8,46,22.7,1738.2,20,14
1,1,0,4,4,0,0,0,6.8,76,376,-194,23.8,1619.4,4,5,10,1,1,0,7.0,52,21.5,1581.8,17,19
0,4,1,5,2,1,1,0,6.6,44,-1469,116,19.5,1530.4,3,6,8,0,0,0,6.8,46,23.8,1677.3,20,17
0,1,1,2,4,0,1,0,6.6,53,1295,-80,21.5,1493.1,4,0,0,1,0,0,7.0,51,23.0,1363.6,22,16
0,2,0,5,7,0,0,0,6.4,60,-1243,-1229,17.0,1517.5,0,7,6,1,0,0,6.8,37,21.9,1641.8,51,18
1,1,0,4,4,1,0,0,7.2,48,-3426,-2754,21.9,1508.9,6,11,15,0,0,0,7.6,48,22.7,1851.5,16,18
1,1,1,11,12,0,0,0,7.0,64,2455,1940,23.6,1905.7,3,5,10,0,0,0,6.8,43,22.6,1660.2,19,12
1,1,0,7,10,0,0,0,7.4,62,1926,2119,23.3,1719.8,1,2,2,0,0,0,6.8,73,21.9,1527.2,16,51
0,0,0,2,4,1,0,0,7.0,56,-2865,-1866,21.0,1420.6,3,7,7,0,0,0,7.2,60,24.8,1707.1,16,13
0,5,1,6,9,1,0,0,6.6,28,-1154,-1629,20.9,1530.3,1,7,8,0,0,0,7.0,44,20.7,1645.7,16,21
1,3,0,7,6,0,0,0,6.4,25,-1860,-720,19.1,1525.7,4,8,9,1,0,0,6.6,32,21.1,1711.7,16,14
1,2,1,8,9,1,0,0,6.6,48,2331,25,22.6,1764.3,5,5,4,0,0,0,6.8,36,19.3,1531.2,13,14
1,3,0,1,2,0,0,0,7.0,55,-444,-877,22.9,1464.9,4,1,1,0,1,0,7.0,55,24.7,1509.3,17,19
0,1,0,5,3,1,0,0,6.4,48,-3014,-357,18.7,1510.1,5,9,13,0,0,0,6.6,49,25.2,1811.5,16,23
1,4,1,8,8,0,0,0,7.2,56,4377,1719,22.3,1828.8,3,2,0,0,0,0,6.8,48,22.0,1391.1,13,14
1,2,1,6,9,0,0,0,7.4,56,2030,1411,23.6,1735.7,1,1,2,0,0,0,7.0,69,25.2,1532.7,15,18
1,4,0,4,3,0,0,0,7.4,56,884,1028,26.6,1610.1,2,3,3,1,0,0,7.0,36,23.6,1521.7,14,15
0,3,0,6,5,0,0,0,7.0,49,-1406,-1006,21.9,1686.4,1,11,12,0,0,0,7.2,67,19.5,1827.0,17,15
0,2,0,5,3,0,0,0,6.6,36,-4259,-4262,17.5,1447.0,2,9,9,1,0,0,7.4,60,24.6,1872.9,13,23
1,5,1,6,8,1,0,0,7.2,53,3909,1938,25.2,1802.7,2,2,1,0,0,0,6.6,37,21.9,1411.8,15,15
1,3,1,9,12,1,0,0,7.4,44,2339,625,23.8,1892.0,3,7,5,0,0,0,7.0,39,22.0,1658.1,18,13
0,3,0,3,5,0,1,0,6.6,60,-1187,-714,20.2,1552.1,1,6,6,1,0,0,7.0,53,21.9,1670.8,10,72
1,1,1,6,10,0,0,0,6.8,38,-1314,-566,19.8,1557.9,2,8,8,1,0,0,6.8,48,21.5,1689.3,38,17
1,4,1,10,8,0,0,0,7.4,64,123,1313,20.0,1860.2,3,8,6,0,1,1,7.2,46,22.6,1847.9,16,29
0,0,0,6,9,0,0,0,6.6,36,-2964,-2587,19.2,1532.5,1,10,12,1,1,0,7.2,56,20.8,1828.9,15,16
0,0,0,4,3,0,0,0,6.6,60,-7089,-2815,19.6,1516.1,0,13,13,0,0,1,7.2,55,23.7,2225.0,13,16
0,1,1,8,10,0,0,0,7.2,44,2534,1730,23.8,1781.8,3,3,2,0,0,0,7.0,60,22.3,1528.4,18,11
0,3,0,3,2,0,0,0,6.4,46,-6966,-4723,17.8,1406.6,3,13,12,0,1,1,7.6,44,24.6,2103.2,13,24
0,4,0,5,3,0,0,0,6.6,47,-3283,-582,21.2,1614.3,2,12,8,0,0,0,6.8,56,19.4,1942.6,13,16
0,3,1,4,3,0,0,0,7.0,54,-3460,-2389,21.4,1543.1,5,11,10,1,0,0,7.6,56,23.3,1889.1,17,17
0,2,1,8,5,0,1,0,7.0,41,10,223,20.7,1681.5,6,7,8,0,0,0,6.8,48,24.1,1680.5,20,19
1,3,0,7,5,0,1,0,7.2,61,2207,2836,24.2,1706.0,3,3,3,1,0,0,6.6,68,21.9,1485.3,15,15
0,3,0,4,3,0,0,0,6.8,44,-2310,-1604,20.4,1534.1,3,10,11,1,0,0,7.2,56,22.0,1765.1,18,17
0,3,1,7,9,1,1,0,7.2,57,1456,1433,23.0,1701.2,2,4,4,0,0,0,7.0,60,22.0,1555.6,11,15
1,2,1,6,4,0,1,1,7.0,40,1446,-1351,21.8,1780.5,1,7,9,1,0,0,7.0,45,21.2,1635.9,16,38
0,1,0,6,2,0,0,0,6.8,60,-4561,-1835,20.5,1642.5,1,12,16,1,0,0,7.6,60,27.1,2098.6,20,11
0,3,1,12,12,1,0,0,6.6,29,-612,-1019,16.8,1780.4,5,10,13,0,0,0,6.6,52,17.1,1841.6,20,14
