,gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalExperience,redAssists,blueCSPerMin,redCSPerMin,blueGoldPerMin,redGoldPerMin,blueAvgPickrate,redAvgPickrate,blueAvgWinrate,redAvgWinrate
3512,ESPORTSTMNT01/1895024,"['Camille', 'Udyr', 'Viktor', 'Vayne', 'Karma']",0,0.0,0.0,18366.0,-1930.0,-1206.0,-38.0,0.0,0.0,3.0,"['Volibear', 'Lillia', 'Orianna', 'KaiSa', 'Gnar']",0.0,19572.0,4.0,30.0,33.8,1424.5,1617.5,0.13351050978497223,0.2584199081903842,0.48721260251717824,0.5038835254608138
3513,ESPORTSTMNT04/1610180,"['Volibear', 'Jarvan IV', 'Ziggs', 'KaiSa', 'Rell']",0,1.0,0.0,17698.0,-56.0,-1008.0,-5.0,1.0,2.0,2.0,"['Sion', 'Udyr', 'Tristana', 'Seraphine', 'Alistar']",0.0,18706.0,3.0,31.1,31.6,1507.2,1512.8,0.17726503986470163,0.18654264315051944,0.46596024281785936,0.49936594082106067
3514,ESPORTSTMNT01/1885342,"['Kennen', 'Kindred', 'Kled', 'Varus', 'Thresh']",1,1.0,0.0,18446.0,863.0,1317.0,47.0,4.0,8.0,2.0,"['Gnar', 'Hecarim', 'Galio', 'KaiSa', 'Rell']",0.0,17129.0,4.0,32.3,27.6,1656.9,1570.6,0.07530804542159941,0.26511234597728917,0.4926847568612091,0.5225612140803083
3515,ESPORTSTMNT01/1895048,"['Gnar', 'Olaf', 'Ahri', 'Xayah', 'Alistar']",0,0.0,0.0,16601.0,-3756.0,-1820.0,-30.0,0.0,0.0,6.0,"['Sylas', 'Hecarim', 'Orianna', 'Senna', 'Rell']",0.0,18421.0,18.0,27.9,30.9,1361.3,1736.9,0.17610533945397439,0.18200048320850443,0.5025988910294068,0.5149174304512895
3516,ESPORTSTMNT04/1610185,"['Shen', 'Hecarim', 'Seraphine', 'Aphelios', 'Thresh']",1,1.0,0.0,18018.0,1319.0,970.0,-10.0,3.0,8.0,0.0,"['Camille', 'Olaf', 'Azir', 'KaiSa', 'Nautilus']",0.0,17048.0,0.0,30.6,31.6,1574.8,1442.9,0.1427156317951196,0.21630828702585164,0.49869895644556445,0.5066833363949629
3517,ESPORTSTMNT01/1885372,"['Aatrox', 'Hecarim', 'Tristana', 'Ziggs', 'Thresh']",1,0.0,0.0,19652.0,65.0,574.0,48.0,0.0,0.0,1.0,"['Sett', 'Graves', 'Orianna', 'Senna', 'Tahm Kench']",0.0,19078.0,1.0,37.4,32.6,1555.4,1548.9,0.15829910606426673,0.14223242329064992,0.4852115661440585,0.4986478428193052
3518,ESPORTSTMNT01/1895090,"['Sion', 'Lillia', 'Syndra', 'Aphelios', 'Thresh']",0,1.0,0.0,18216.0,588.0,774.0,31.0,1.0,2.0,1.0,"['Aatrox', 'Hecarim', 'Zoe', 'Jhin', 'Nautilus']",0.0,17442.0,3.0,33.8,30.7,1528.4,1469.6,0.16054602561005074,0.14368204880405894,0.47757226912572753,0.487282731115649
3519,ESPORTSTMNT01/1885396,"['Gnar', 'Lillia', 'Lucian', 'Xayah', 'Gragas']",0,0.0,0.0,18252.0,-684.0,-259.0,20.0,1.0,2.0,3.0,"['Aatrox', 'Kindred', 'LeBlanc', 'Tristana', 'Rell']",0.0,18511.0,6.0,33.6,31.6,1507.3,1575.7,0.18584199081903843,0.13232664894902152,0.4938279456089301,0.49758207814695243
3520,ESPORTSTMNT01/1895115,"['Gragas', 'Udyr', 'Seraphine', 'KaiSa', 'Rakan']",1,0.0,0.0,19066.0,-945.0,521.0,-30.0,1.0,2.0,1.0,"['Irelia', 'Dr. Mundo', 'Ryze', 'Senna', 'Alistar']",0.0,18545.0,2.0,33.5,36.5,1532.0,1626.5,0.22157525972457118,0.10748973181928001,0.5192308250681255,0.48578897502412977
3521,ESPORTSTMNT01/1885424,"['Gragas', 'Graves', 'Azir', 'Caitlyn', 'Janna']",1,0.0,0.0,17275.0,-967.0,-1113.0,-26.0,1.0,1.0,3.0,"['Rumble', 'Lillia', 'Lucian', 'Tristana', 'Rell']",0.0,18388.0,6.0,28.9,31.5,1473.2,1569.9,0.09823628895868568,0.17281952162358055,0.4755879674643779,0.5024852132155844
3522,ESPORTSTMNT01/1895144,"['Gragas', 'Udyr', 'Seraphine', 'Xayah', 'Rakan']",0,0.0,0.0,16090.0,-4333.0,-3167.0,-86.0,0.0,0.0,5.0,"['Irelia', 'Lillia', 'Azir', 'Vayne', 'Alistar']",0.0,19257.0,14.0,26.5,35.1,1348.9,1782.2,0.16368688088910363,0.14022710799710075,0.5069915202552913,0.49722285539579125
3523,ESPORTSTMNT01/1895167,"['Irelia', 'Kayn', 'Azir', 'Jhin', 'Leona']",1,0.0,0.0,18122.0,-193.0,-477.0,26.0,3.0,4.0,3.0,"['Gragas', 'Lillia', 'Lucian', 'Tristana', 'Nautilus']",0.0,18599.0,2.0,32.8,30.2,1569.4,1588.7,0.10222275912056053,0.1790770717564629,0.4869456771896468,0.4907735208313705
3524,ESPORTSTMNT01/1885445,"['Renekton', 'Graves', 'Ryze', 'Caitlyn', 'Janna']",0,0.0,0.0,16824.0,-871.0,-3.0,-3.0,1.0,2.0,3.0,"['Camille', 'Kindred', 'Twisted Fate', 'Jhin', 'Rell']",0.0,16827.0,4.0,29.0,29.3,1433.6,1520.7,0.09137472819521623,0.11336071514858662,0.481752361951859,0.4989187115925585
3525,ESPORTSTMNT01/1885454,"['Shen', 'Hecarim', 'Sylas', 'Tristana', 'Rell']",1,1.0,0.0,18589.0,555.0,-265.0,-21.0,2.0,4.0,0.0,"['Pantheon', 'Skarner', 'Orianna', 'KaiSa', 'Rakan']",0.0,18854.0,0.0,32.4,34.5,1570.1,1514.6,0.15733268905532735,0.17610533945397439,0.4995725260279348,0.531140495385382
3526,ESPORTSTMNT01/1885471,"['Aatrox', 'Jarvan IV', 'Sylas', 'Senna', 'Nautilus']",0,1.0,0.0,18705.0,941.0,495.0,-18.0,3.0,7.0,1.0,"['Wukong', 'Hecarim', 'Azir', 'Caitlyn', 'Karma']",0.0,18210.0,4.0,28.5,30.3,1585.6,1491.5,0.11323991302246919,0.10819038415076106,0.49248960135505176,0.4860936616638337
3527,ESPORTSTMNT01/1885490,"['Gangplank', 'Lillia', 'Lucian', 'Miss Fortune', 'Rell']",1,1.0,0.0,19196.0,2445.0,1297.0,32.0,3.0,5.0,0.0,"['Rumble', 'Olaf', 'Syndra', 'Tristana', 'Alistar']",0.0,17899.0,0.0,34.6,31.4,1673.6,1429.1,0.13653056293790772,0.18100990577434165,0.4844390887476351,0.5012923065515675
3528,ESPORTSTMNT01/1885491,"['Renekton', 'Hecarim', 'Orianna', 'Jinx', 'Rell']",0,0.0,0.0,17887.0,371.0,503.0,4.0,2.0,5.0,1.0,"['Gnar', 'Skarner', 'Viktor', 'Kalista', 'Alistar']",0.0,17384.0,1.0,32.1,31.7,1536.9,1499.8,0.2046388016429089,0.1557864218410244,0.5147896862576655,0.5156167838625606
3529,ESPORTSTMNT01/1885499,"['Gnar', 'Lillia', 'Orianna', 'Xayah', 'Rell']",1,0.0,0.0,18813.0,206.0,925.0,39.0,3.0,4.0,3.0,"['Renekton', 'Nidalee', 'Viktor', 'Tristana', 'Leona']",0.0,17888.0,4.0,34.0,30.1,1600.6,1580.0,0.2216477410002416,0.18178303938149312,0.506486357835778,0.506782300854798
3530,ESPORTSTMNT01/1885505,"['Renekton', 'Hecarim', 'Azir', 'KaiSa', 'Nautilus']",1,0.0,0.0,17419.0,-2764.0,-938.0,-43.0,2.0,5.0,4.0,"['Gnar', 'Lillia', 'Viktor', 'Caitlyn', 'Morgana']",0.0,18357.0,8.0,29.1,33.4,1492.4,1768.8,0.24462430538777485,0.13198840299589273,0.5061046220500991,0.49133258942184693
3531,ESPORTSTMNT01/1885509,"['Sion', 'Lillia', 'Orianna', 'Jhin', 'Rell']",0,0.0,0.0,16590.0,-2868.0,-2389.0,-24.0,1.0,1.0,5.0,"['Sett', 'Udyr', 'Syndra', 'KaiSa', 'Nautilus']",0.0,18979.0,9.0,29.7,32.1,1419.8,1706.6,0.1739792220343078,0.24051703309978256,0.4840282051849657,0.48524187593919094
3532,ESPORTSTMNT01/1885512,"['Gangplank', 'Hecarim', 'Syndra', 'Tristana', 'Nautilus']",0,1.0,0.0,18173.0,697.0,-144.0,5.0,1.0,1.0,0.0,"['ChoGath', 'Lillia', 'Lucian', 'Xayah', 'Leona']",0.0,18317.0,0.0,34.1,33.6,1564.3,1494.6,0.16392848514133848,0.14203913988886205,0.48298274251807155,0.4806474461690984
3533,ESPORTSTMNT01/1885516,"['Jayce', 'Olaf', 'Viktor', 'Seraphine', 'Rell']",1,0.0,0.0,17982.0,-328.0,-16.0,15.0,1.0,3.0,2.0,"['Ornn', 'Lillia', 'Zoe', 'KaiSa', 'Alistar']",0.0,17998.0,5.0,31.9,30.4,1487.4,1520.2,0.154868325682532,0.2216719014254651,0.5073234320812151,0.495354488732756
3534,ESPORTSTMNT01/1885524,"['Gragas', 'Olaf', 'Syndra', 'Senna', 'Tahm Kench']",0,0.0,0.0,17720.0,-1777.0,-927.0,-12.0,0.0,0.0,3.0,"['Aatrox', 'Nidalee', 'Azir', 'Tristana', 'Nautilus']",0.0,18647.0,4.0,30.8,32.0,1450.6,1628.3,0.13933317226383185,0.15740517033099782,0.495924452202417,0.49846431330014307
3535,ESPORTSTMNT01/1885529,"['Sion', 'Lillia', 'Syndra', 'Xayah', 'Rell']",0,1.0,0.0,17494.0,1139.0,-468.0,10.0,2.0,2.0,0.0,"['Gnar', 'Nidalee', 'Azir', 'Tristana', 'Alistar']",0.0,17962.0,0.0,32.4,31.4,1530.0,1416.1,0.16972698719497462,0.19973423532254167,0.47266619408298044,0.5119673566548579
3536,7141-9807,"['Aatrox', 'Udyr', 'Syndra', 'Tristana', 'Alistar']",0,1.0,0.0,18232.0,-365.0,-1269.0,-43.0,3.0,6.0,3.0,"['Camille', 'Lillia', 'Orianna', 'KaiSa', 'Gragas']",0.0,19501.0,2.0,29.7,34.0,1560.1,1596.6,0.20190867359265524,0.2410968833051462,0.49573579902469883,0.5141514070407286
3537,7141-9808,"['Gnar', 'Olaf', 'Syndra', 'Xayah', 'Rell']",1,0.0,0.0,19869.0,1368.0,2452.0,44.0,3.0,3.0,2.0,"['Renekton', 'Udyr', 'LeBlanc', 'Tristana', 'Gragas']",0.0,17417.0,2.0,34.9,30.5,1652.7,1515.9,0.19818796810823872,0.1830635419183378,0.4953027618643547,0.5062039151235745
3538,ESPORTSTMNT01/1895312,"['Fiora', 'Udyr', 'Corki', 'KaiSa', 'Leona']",1,1.0,0.0,19856.0,127.0,984.0,56.0,1.0,2.0,3.0,"['Aatrox', 'Hecarim', 'Azir', 'Ezreal', 'Karma']",0.0,18872.0,7.0,37.5,31.9,1625.3,1612.6,0.19166465329789806,0.1490215027784489,0.5024495996634515,0.48915191212825243
3539,7142-9810,"['Renekton', 'Nidalee', 'Orianna', 'Aphelios', 'Nautilus']",1,0.0,0.0,19972.0,582.0,651.0,21.0,1.0,0.0,1.0,"['Gragas', 'Hecarim', 'Zoe', 'KaiSa', 'Galio']",0.0,19321.0,1.0,36.8,34.7,1618.1,1559.9,0.18265281468953853,0.2219618265281469,0.5117106806850362,0.5086267100252198
3540,7143-9809,"['Renekton', 'Olaf', 'Viktor', 'Tristana', 'Rell']",1,1.0,0.0,18234.0,-18.0,-349.0,-7.0,3.0,1.0,3.0,"['Camille', 'Graves', 'Twisted Fate', 'KaiSa', 'Gragas']",0.0,18583.0,4.0,32.3,33.0,1724.7,1726.5,0.19913022469195457,0.19301763711041314,0.5069221973484916,0.5140670639965191
3541,7142-9811,"['Ornn', 'Olaf', 'Viktor', 'KaiSa', 'Nautilus']",1,1.0,0.0,19629.0,2532.0,2286.0,41.0,7.0,10.0,4.0,"['Mordekaiser', 'Hecarim', 'Orianna', 'Tristana', 'Alistar']",0.0,17343.0,5.0,32.6,28.5,1822.4,1569.2,0.2107513892244503,0.1875090601594588,0.48967614071763793,0.510545092464102
3542,ESPORTSTMNT01/1895318,"['Jayce', 'Hecarim', 'Syndra', 'Xayah', 'Alistar']",1,0.0,0.0,19550.0,-95.0,917.0,8.0,1.0,2.0,1.0,"['Gnar', 'Skarner', 'Zoe', 'KaiSa', 'Nautilus']",0.0,18633.0,1.0,35.9,35.1,1561.7,1571.2,0.17798985262140615,0.2070306837400338,0.49163798772235995,0.5126896287873082
3543,7143-9812,"['Camille', 'Nidalee', 'Galio', 'Tristana', 'Gragas']",0,0.0,0.0,17266.0,-2469.0,-1113.0,-37.0,6.0,13.0,8.0,"['Jax', 'Kindred', 'Seraphine', 'KaiSa', 'Sett']",0.0,18379.0,15.0,28.9,32.6,1661.4,1908.3,0.15796086011113797,0.15573810099057744,0.5143250977020261,0.48110589807844456
3544,7329-9813,"['Gnar', 'Udyr', 'Orianna', 'Xayah', 'Leona']",0,0.0,0.0,22663.0,414.0,686.0,10.0,3.0,4.0,3.0,"['Lulu', 'Hecarim', 'Viktor', 'Tristana', 'Gragas']",0.0,21977.0,3.0,40.3,39.3,1862.9,1821.5,0.22664894902150276,0.16330031408552792,0.5058045061770214,0.49212805694964573
3545,7143-9814,"['Renekton', 'Nidalee', 'Viktor', 'KaiSa', 'Alistar']",0,1.0,0.0,17635.0,-2712.0,-1379.0,15.0,2.0,1.0,8.0,"['Camille', 'Taliyah', 'Twisted Fate', 'Ezreal', 'Rell']",0.0,19014.0,11.0,32.5,31.0,1569.7,1840.9,0.24382701135539983,0.13140855279052913,0.5139924407929175,0.5362470839161217
3546,ESPORTSTMNT01/1885611,"['Volibear', 'Lillia', 'Zoe', 'KaiSa', 'Leona']",0,0.0,0.0,17460.0,-1880.0,-201.0,22.0,0.0,0.0,5.0,"['Gnar', 'Udyr', 'Renekton', 'Xayah', 'Alistar']",0.0,17661.0,10.0,33.2,31.0,1463.7,1651.7,0.21969074655713938,0.2351534187001691,0.4894187209362116,0.5086244350856991
3547,7144-9816,"['Camille', 'Nidalee', 'Zoe', 'Tristana', 'Rell']",1,1.0,0.0,19171.0,65.0,872.0,32.0,1.0,2.0,2.0,"['Gragas', 'Lillia', 'Yone', 'KaiSa', 'Alistar']",0.0,18299.0,6.0,33.9,30.7,1547.0,1540.5,0.15556897801401304,0.23447692679391158,0.511654447018387,0.5003185463117472
3548,7329-9815,"['Gnar', 'Udyr', 'Orianna', 'Xayah', 'Alistar']",0,1.0,0.0,19387.0,125.0,-191.0,6.0,1.0,1.0,2.0,"['Camille', 'Lillia', 'Lucian', 'Tristana', 'Gragas']",0.0,19578.0,2.0,35.0,34.4,1617.4,1604.9,0.2384875573810099,0.16530562937907706,0.5088303954539313,0.5015951768823259
3549,7145-9819,"['Gnar', 'Graves', 'Twisted Fate', 'KaiSa', 'Rakan']",1,1.0,0.0,19024.0,-810.0,-536.0,-20.0,2.0,5.0,1.0,"['Lucian', 'Olaf', 'Seraphine', 'Samira', 'Leona']",0.0,19560.0,1.0,34.3,36.3,1644.0,1725.0,0.20309253442860595,0.14133848755738102,0.5267817279428683,0.5041455475598693
3550,ESPORTSTMNT01/1885630,"['Gnar', 'Udyr', 'Orianna', 'KaiSa', 'Leona']",1,1.0,0.0,18410.0,345.0,-294.0,-10.0,1.0,2.0,0.0,"['Lulu', 'Olaf', 'Syndra', 'Xayah', 'Alistar']",0.0,18704.0,0.0,32.7,33.7,1516.7,1482.2,0.2845373278569702,0.1648707417250544,0.5180438109898556,0.4840574406179007
3551,7144-9818,"['Gnar', 'Nidalee', 'Pantheon', 'Aphelios', 'Thresh']",1,0.0,0.0,19150.0,1550.0,1429.0,19.0,6.0,10.0,4.0,"['Aatrox', 'Lillia', 'Viktor', 'KaiSa', 'Nautilus']",0.0,17721.0,5.0,33.5,31.6,1759.3,1604.3,0.1569461222517516,0.22445035032616573,0.5142147637247392,0.4964573684458925
3552,7330-9817,"['Gnar', 'Udyr', 'Viktor', 'Xayah', 'Alistar']",1,0.0,0.0,20018.0,1437.0,2218.0,28.0,3.0,3.0,1.0,"['Jayce', 'Hecarim', 'Azir', 'Tristana', 'Rakan']",0.0,17800.0,2.0,34.2,31.4,1665.2,1521.5,0.2196665861319159,0.15061609084319885,0.49844643479571304,0.511938288257899
3553,7145-9820,"['Aatrox', 'Udyr', 'Seraphine', 'Tristana', 'Nautilus']",0,1.0,0.0,18659.0,-2542.0,-1476.0,-35.0,1.0,0.0,4.0,"['Renekton', 'Hecarim', 'Galio', 'Samira', 'Alistar']",0.0,20135.0,9.0,32.6,36.1,1494.7,1748.9,0.17721671901425465,0.1921720222275912,0.5041232889231282,0.5140559484005572
3554,7330-9821,"['Jayce', 'Skarner', 'Rumble', 'Tristana', 'Thresh']",0,1.0,0.0,17887.0,-1056.0,-1756.0,-22.0,1.0,0.0,2.0,"['Lucian', 'Nidalee', 'Renekton', 'Jinx', 'Alistar']",0.0,19643.0,4.0,32.0,34.2,1504.4,1610.0,0.13249577192558587,0.16661029234114522,0.512154634328306,0.5085588064614969
3555,ESPORTSTMNT01/1885647,"['Kennen', 'Hecarim', 'Orianna', 'KaiSa', 'Leona']",1,1.0,0.0,19387.0,2203.0,831.0,2.0,5.0,9.0,0.0,"['Gnar', 'Udyr', 'Syndra', 'Xayah', 'Sett']",0.0,18556.0,0.0,33.8,33.6,1708.0,1487.7,0.22732544092776036,0.19707658854795845,0.5239952671254368,0.48411205005554087
3556,ESPORTSTMNT01/1895436,"['Ornn', 'Hecarim', 'Sylas', 'KaiSa', 'Rell']",0,1.0,0.0,18166.0,18.0,660.0,-29.0,2.0,3.0,0.0,"['Gnar', 'Graves', 'Viktor', 'Xayah', 'Nautilus']",0.0,17506.0,0.0,29.7,32.6,1488.4,1486.6,0.21855520657163569,0.17755496496738343,0.5055649228634878,0.48460116712587187
3557,ESPORTSTMNT01/1895443,"['ChoGath', 'Lillia', 'Cassiopeia', 'Jinx', 'Thresh']",0,0.0,0.0,18419.0,-230.0,-1247.0,-12.0,0.0,0.0,0.0,"['Sion', 'Evelynn', 'Lucian', 'KaiSa', 'Bard']",0.0,19666.0,0.0,34.3,35.5,1472.3,1495.3,0.11116211645324958,0.1368688088910365,0.47564615632722795,0.49485269107361285
3558,ESPORTSTMNT01/1895453,"['Gragas', 'Dr. Mundo', 'Viktor', 'Senna', 'Sett']",1,0.0,0.0,17996.0,-251.0,-173.0,-17.0,1.0,2.0,3.0,"['Volibear', 'Hecarim', 'Zoe', 'Varus', 'Nautilus']",0.0,18169.0,4.0,30.2,31.9,1535.3,1560.4,0.12954820004832085,0.14496255134090358,0.47531297364850716,0.4848458641393002
3559,ESPORTSTMNT01/1895463,"['Malphite', 'Ivern', 'Tristana', 'Heimerdinger', 'Pyke']",1,0.0,0.0,18076.0,-307.0,27.0,23.0,0.0,0.0,2.0,"['Jayce', 'Udyr', 'Anivia', 'Jhin', 'Thresh']",0.0,18049.0,3.0,32.5,30.2,1495.3,1526.0,0.05078521381976323,0.1336554723363131,0.478059583267025,0.4528082346859651
3560,ESPORTSTMNT04/1610258,"['Ornn', 'Skarner', 'Azir', 'Caitlyn', 'Thresh']",1,1.0,0.0,18591.0,923.0,273.0,32.0,1.0,1.0,0.0,"['Sion', 'Lillia', 'Karma', 'Jhin', 'Morgana']",0.0,18318.0,0.0,34.9,31.7,1554.0,1461.7,0.1033099782556173,0.1034549408069582,0.4898753975728113,0.45650920137695417
3561,ESPORTSTMNT01/1885740,"['Gangplank', 'Lillia', 'Ryze', 'Xayah', 'Gragas']",1,0.0,0.0,18911.0,-459.0,-230.0,20.0,0.0,0.0,2.0,"['Sion', 'Udyr', 'Twisted Fate', 'KaiSa', 'Rell']",0.0,19141.0,4.0,34.4,32.4,1542.2,1588.1,0.1401546267214303,0.2235805750181203,0.47621255773891685,0.5063130307475884
3562,ESPORTSTMNT01/1895479,"['Malphite', 'Udyr', 'Azir', 'Ezreal', 'Karma']",1,1.0,0.0,19548.0,2627.0,2490.0,23.0,4.0,5.0,0.0,"['Camille', 'Skarner', 'Viktor', 'Caitlyn', 'Lux']",0.0,17058.0,0.0,32.0,29.7,1666.5,1403.8,0.13744865909640008,0.06610292341145205,0.4724780211578647,0.4808949956795616
3563,ESPORTSTMNT01/1895490,"['Gangplank', 'Dr. Mundo', 'Orianna', 'Senna', 'Gragas']",1,1.0,0.0,19346.0,2630.0,1892.0,9.0,6.0,8.0,1.0,"['Gnar', 'Skarner', 'Azir', 'Caitlyn', 'Karma']",0.0,17454.0,2.0,30.4,29.5,1777.9,1514.9,0.1303696545059193,0.11413384875573811,0.4832263099479719,0.4939159094667314
3564,ESPORTSTMNT04/1610267,"['Yone', 'Udyr', 'Zoe', 'Jhin', 'Nautilus']",0,0.0,0.0,16884.0,-3210.0,-1729.0,-47.0,1.0,1.0,4.0,"['Renekton', 'Lillia', 'Sion', 'Caitlyn', 'Karma']",0.0,18613.0,9.0,26.1,30.8,1374.4,1695.4,0.13653056293790772,0.1294998791978739,0.4761470281166954,0.47678475929533254
3565,ESPORTSTMNT01/1885775,"['Vladimir', 'Udyr', 'Lucian', 'Xayah', 'Rell']",1,0.0,0.0,19571.0,-1093.0,263.0,40.0,1.0,1.0,5.0,"['Ornn', 'Hecarim', 'Viktor', 'KaiSa', 'Alistar']",0.0,19308.0,8.0,36.4,32.4,1597.9,1707.2,0.15624546992027058,0.23467021019569945,0.4753356670520798,0.49833419886970287
3566,ESPORTSTMNT01/1895503,"['Fiora', 'Kayn', 'Azir', 'KaiSa', 'Alistar']",0,0.0,0.0,19187.0,111.0,-26.0,17.0,4.0,6.0,4.0,"['Sion', 'Lillia', 'Orianna', 'Tristana', 'Galio']",0.0,19213.0,3.0,34.0,32.3,1633.6,1622.5,0.18154143512925827,0.1795361198357091,0.49578211474636874,0.4984050562880048
3567,ESPORTSTMNT01/1895514,"['Aatrox', 'Lee Sin', 'Orianna', 'Varus', 'Rakan']",1,0.0,0.0,18169.0,-436.0,196.0,-10.0,2.0,2.0,1.0,"['Jayce', 'Jarvan IV', 'Azir', 'Xayah', 'Nautilus']",0.0,17973.0,2.0,31.9,32.9,1539.3,1582.9,0.14008214544575984,0.1243778690504953,0.5303599226165959,0.4774994050193607
3568,ESPORTSTMNT01/1895524,"['Ornn', 'Hecarim', 'Azir', 'Tristana', 'Thresh']",0,0.0,0.0,17731.0,-51.0,440.0,-8.0,1.0,2.0,1.0,"['Renekton', 'Udyr', 'Orianna', 'KaiSa', 'Nautilus']",0.0,17291.0,2.0,31.9,32.7,1489.3,1494.4,0.17361681565595555,0.2725537569461222,0.4904983005422846,0.5115451048916079
3569,ESPORTSTMNT04/1610276,"['Ornn', 'Shyvana', 'Lucian', 'KaiSa', 'Thresh']",0,0.0,0.0,17412.0,-1742.0,-1484.0,-14.0,0.0,0.0,3.0,"['Shen', 'Nocturne', 'Corki', 'Ashe', 'Rell']",0.0,18896.0,6.0,31.9,33.3,1444.0,1618.2,0.1768543126359024,0.08388499637593622,0.5121141621140199,0.5018487640194584
3570,ESPORTSTMNT01/1885796,"['Gnar', 'Skarner', 'Twisted Fate', 'Aphelios', 'Thresh']",1,0.0,0.0,18984.0,841.0,112.0,29.0,1.0,2.0,1.0,"['Gangplank', 'Graves', 'Ziggs', 'Jhin', 'Nautilus']",0.0,18872.0,2.0,34.5,31.6,1612.2,1528.1,0.14658129983087703,0.09973423532254168,0.5250158874130809,0.4496814923781952
3571,ESPORTSTMNT01/1895539,"['Gragas', 'Udyr', 'Azir', 'KaiSa', 'Rell']",1,0.0,0.0,19504.0,1007.0,1212.0,38.0,0.0,0.0,0.0,"['Aatrox', 'RekSai', 'Diana', 'Xayah', 'Rakan']",0.0,18292.0,0.0,34.6,30.8,1521.3,1420.6,0.2570186035274221,0.09359748731577676,0.5005133096170199,0.5165605119356912
3572,ESPORTSTMNT01/1895540,"['Gnar', 'Lillia', 'Yone', 'Heimerdinger', 'Alistar']",1,0.0,0.0,19685.0,-194.0,1149.0,26.0,1.0,0.0,1.0,"['Aatrox', 'Udyr', 'Twisted Fate', 'KaiSa', 'Janna']",0.0,18536.0,1.0,35.1,32.5,1545.7,1565.1,0.15887895626963036,0.18354675042280744,0.5177164121838066,0.5081774113774914
3573,ESPORTSTMNT01/1895542,"['Gragas', 'Hecarim', 'Ryze', 'Tristana', 'Rell']",0,0.0,0.0,19295.0,597.0,650.0,-30.0,4.0,12.0,1.0,"['ChoGath', 'Nocturne', 'Galio', 'KaiSa', 'Alistar']",0.0,18645.0,3.0,31.5,34.5,1604.3,1544.6,0.1846581299830877,0.19949263107030685,0.4993991689482403,0.5104633597239496
3574,ESPORTSTMNT04/1610278,"['Fiora', 'Hecarim', 'Azir', 'Senna', 'Taric']",0,0.0,0.0,18173.0,-1447.0,-392.0,-17.0,2.0,2.0,4.0,"['Shen', 'Jarvan IV', 'Viktor', 'Tristana', 'Seraphine']",0.0,18565.0,11.0,29.4,31.1,1533.8,1678.5,0.09915438511717806,0.10478376419424981,0.4726216354820102,0.4829245631399074
3575,ESPORTSTMNT01/1885821,"['Gangplank', 'Lillia', 'Viktor', 'KaiSa', 'Gragas']",1,1.0,0.0,18917.0,2229.0,1545.0,-4.0,4.0,7.0,0.0,"['Gnar', 'Udyr', 'Ekko', 'Xayah', 'Rell']",0.0,17372.0,0.0,30.0,30.4,1635.7,1412.8,0.21253926069098816,0.18922445035032615,0.4892297579402993,0.4923931624897754
3576,ESPORTSTMNT01/1895561,"['Vladimir', 'Dr. Mundo', 'Yone', 'Tristana', 'Alistar']",0,0.0,0.0,18469.0,-2464.0,-1976.0,-19.0,0.0,0.0,4.0,"['Nocturne', 'Karthus', 'Ryze', 'Jhin', 'Thresh']",0.0,20445.0,5.0,31.4,33.3,1418.5,1664.9,0.1139888862043972,0.10113553998550376,0.4713336091175605,0.4892103064639427
3577,ESPORTSTMNT01/1895562,"['Sion', 'Hecarim', 'Azir', 'Sivir', 'Gragas']",0,1.0,0.0,17119.0,-413.0,-866.0,-38.0,2.0,2.0,1.0,"['Gnar', 'Skarner', 'Orianna', 'Xayah', 'Rell']",0.0,17985.0,1.0,26.3,30.1,1399.7,1441.0,0.13331722638318436,0.1894902150277845,0.47103587594197494,0.5149873806225151
3578,ESPORTSTMNT01/1885857,"['Camille', 'Lillia', 'Twisted Fate', 'Caitlyn', 'Bard']",0,0.0,0.0,16965.0,-1116.0,-2270.0,-57.0,0.0,0.0,3.0,"['Malphite', 'Hecarim', 'Ahri', 'KaiSa', 'Nautilus']",0.0,19235.0,3.0,28.1,33.8,1494.4,1606.0,0.08589031166948538,0.1786421841024402,0.5152259466942104,0.4898018961981741
3579,ESPORTSTMNT02/1720355,"['Gragas', 'Udyr', 'Tristana', 'KaiSa', 'Alistar']",1,1.0,0.0,17658.0,1824.0,1455.0,33.0,5.0,8.0,3.0,"['Singed', 'Olaf', 'Orianna', 'Jinx', 'Rell']",0.0,16203.0,9.0,30.5,27.2,1699.1,1516.7,0.27390674075863736,0.1523556414592897,0.5078909450780342,0.4833684006025294
3580,ESPORTSTMNT02/1720358,"['Gangplank', 'Udyr', 'Orianna', 'Caitlyn', 'Bard']",1,1.0,0.0,20710.0,2129.0,2477.0,34.0,2.0,6.0,0.0,"['Aatrox', 'Hecarim', 'Karma', 'KaiSa', 'Nautilus']",0.0,18233.0,0.0,37.0,33.6,1683.3,1470.4,0.12065716356607877,0.21790287509060163,0.4962911543121204,0.49326540026079346
