gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalGold,blueTotalExperience,blueTotalCS,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalGold,redTotalExperience,redTotalCS,redAssists
ESPORTSTMNT04/1660527,"['Olaf', 'Xin Zhao', 'Ryze', 'Jinx', 'Leona']",1,1.0,0.0,16869.0,16932.0,289.0,2209.0,877.0,-9.0,6.0,10.0,1.0,"['Renekton', 'Nidalee', 'Syndra', ""Kai'Sa"", 'Alistar']",0.0,14660.0,16055.0,298.0,2.0
ESPORTSTMNT04/1660529,"['Renekton', 'Volibear', 'Viktor', 'Tristana', 'Alistar']",0,0.0,0.0,14558.0,14644.0,247.0,-3666.0,-2528.0,-47.0,3.0,4.0,8.0,"['Gnar', 'Xin Zhao', 'Ryze', 'Jinx', 'Leona']",0.0,18224.0,17172.0,294.0,15.0
7406-10062,"['Lee Sin', 'Olaf', 'Ryze', 'Varus', 'Lulu']",0,0.0,0.0,14885.0,18755.0,338.0,-1283.0,-1170.0,-11.0,0.0,0.0,1.0,"['Sett', 'Volibear', 'Akali', 'Ashe', 'Tahm Kench']",0.0,16168.0,19925.0,349.0,1.0
7407-10063,"['Renekton', 'Nidalee', 'Qiyana', 'Senna', 'Heimerdinger']",1,1.0,0.0,16103.0,18862.0,327.0,879.0,-456.0,-11.0,1.0,1.0,1.0,"['Malphite', 'Olaf', 'Viktor', 'Varus', 'Tahm Kench']",0.0,15224.0,19318.0,338.0,0.0
7406-10064,"['Sylas', 'Graves', 'Twisted Fate', 'Ashe', 'Tahm Kench']",1,0.0,0.0,16633.0,19033.0,345.0,702.0,295.0,33.0,2.0,2.0,4.0,"['Lee Sin', 'Nidalee', 'Akali', 'Varus', 'Braum']",0.0,15931.0,18738.0,312.0,2.0
7407-10065,"['Aatrox', 'Udyr', 'Sylas', ""Kai'Sa"", 'Senna']",1,1.0,0.0,16430.0,18668.0,291.0,-645.0,-143.0,-7.0,4.0,3.0,6.0,"['Nocturne', 'Nidalee', 'Galio', 'Varus', 'Tahm Kench']",0.0,17075.0,18811.0,298.0,12.0
7409-10067,"['Sion', 'Udyr', 'Sylas', ""Kai'Sa"", 'Karma']",1,1.0,0.0,16781.0,18479.0,312.0,1619.0,712.0,11.0,1.0,2.0,2.0,"['Renekton', 'Olaf', 'Cassiopeia', 'Tristana', 'Janna']",0.0,15162.0,17767.0,301.0,4.0
7408-10066,"['Gnar', 'Udyr', 'Sylas', 'Xayah', 'Galio']",0,0.0,0.0,15958.0,19564.0,330.0,-562.0,14.0,-25.0,3.0,4.0,2.0,"['Renekton', 'Hecarim', 'Ryze', ""Kai'Sa"", 'Alistar']",0.0,16520.0,19550.0,355.0,3.0
7408-10068,"['Renekton', 'Lillia', 'Akali', 'Xayah', 'Nautilus']",0,1.0,0.0,15147.0,16746.0,293.0,-1889.0,-2547.0,-47.0,3.0,5.0,5.0,"['Camille', 'Olaf', 'Orianna', ""Kai'Sa"", 'Rakan']",0.0,17036.0,19293.0,340.0,4.0
7409-10069,"['Camille', 'Hecarim', 'Galio', 'Xayah', 'Leona']",1,1.0,0.0,17108.0,18596.0,315.0,2468.0,1917.0,10.0,5.0,9.0,2.0,"['Volibear', 'Udyr', 'Viktor', ""Kai'Sa"", 'Nautilus']",0.0,14640.0,16679.0,305.0,2.0
7409-10070,"['Gragas', 'Olaf', 'Sylas', 'Tristana', 'Rakan']",1,0.0,0.0,15378.0,18232.0,293.0,-997.0,-541.0,-55.0,3.0,5.0,2.0,"['Gnar', 'Udyr', 'Akali', 'Varus', 'Tahm Kench']",0.0,16375.0,18773.0,348.0,2.0
7410-10071,"['Gangplank', 'Udyr', 'Ryze', 'Tristana', 'Alistar']",1,0.0,0.0,16462.0,20118.0,368.0,1225.0,696.0,26.0,2.0,4.0,1.0,"['Gnar', 'Olaf', 'Viktor', ""Kai'Sa"", 'Galio']",0.0,15237.0,19422.0,342.0,1.0
7410-10072,"['Sion', 'Olaf', 'Ryze', 'Senna', 'Tahm Kench']",1,1.0,0.0,18007.0,18831.0,308.0,2683.0,1306.0,-10.0,6.0,11.0,1.0,"['Camille', 'Nidalee', 'Syndra', ""Kai'Sa"", 'Rell']",0.0,15324.0,17525.0,318.0,1.0
7410-10074,"['Camille', 'Hecarim', 'Twisted Fate', ""Kai'Sa"", 'Rakan']",1,0.0,0.0,18062.0,19887.0,370.0,3440.0,2480.0,57.0,4.0,6.0,1.0,"['Sion', 'Udyr', 'Sylas', 'Tristana', 'Alistar']",0.0,14622.0,17407.0,313.0,1.0
7411-10073,"['Gangplank', 'Lee Sin', 'Sylas', 'Draven', 'Thresh']",1,1.0,0.0,15967.0,17419.0,308.0,562.0,-1010.0,-9.0,2.0,7.0,2.0,"['Renekton', 'Olaf', 'Kassadin', 'Varus', 'Braum']",0.0,15405.0,18429.0,317.0,5.0
7411-10075,"['Camille', 'Udyr', 'Galio', 'Tristana', 'Rell']",1,1.0,0.0,16335.0,19208.0,337.0,1470.0,1474.0,16.0,3.0,4.0,1.0,"['Gnar', 'Nocturne', 'Akali', ""Kai'Sa"", 'Alistar']",0.0,14865.0,17734.0,321.0,1.0
7412-10076,"['Lucian', 'Hecarim', 'Sylas', ""Kai'Sa"", 'Leona']",0,0.0,0.0,15833.0,19466.0,359.0,-312.0,-34.0,6.0,1.0,1.0,1.0,"['Gnar', 'Udyr', 'Zoe', 'Tristana', 'Alistar']",0.0,16145.0,19500.0,353.0,1.0
7411-10077,"['Gnar', 'Hecarim', 'Sylas', 'Tristana', 'Sett']",1,0.0,0.0,15487.0,18775.0,328.0,-677.0,1770.0,23.0,2.0,5.0,4.0,"['Wukong', 'Udyr', 'Kassadin', ""Kai'Sa"", 'Galio']",0.0,16164.0,17005.0,305.0,9.0
7412-10078,"['Aatrox', 'Hecarim', 'Zoe', 'Tristana', 'Rakan']",0,1.0,0.0,17875.0,19746.0,308.0,1090.0,919.0,-27.0,8.0,7.0,4.0,"['Gnar', 'Udyr', 'LeBlanc', ""Kai'Sa"", 'Alistar']",0.0,16785.0,18827.0,335.0,5.0
7413-10079,"['Volibear', 'Udyr', 'Orianna', 'Tristana', 'Rakan']",1,1.0,0.0,17067.0,19289.0,346.0,1180.0,812.0,36.0,4.0,7.0,3.0,"['Renekton', 'Nidalee', 'Zoe', ""Kai'Sa"", 'Leona']",0.0,15887.0,18477.0,310.0,4.0
7413-10080,"['Gnar', 'Volibear', 'Orianna', 'Jinx', 'Thresh']",1,1.0,0.0,15795.0,18524.0,341.0,1021.0,32.0,29.0,1.0,2.0,1.0,"['Wukong', 'Lee Sin', 'Syndra', 'Tristana', 'Rell']",0.0,14774.0,18492.0,312.0,2.0
ESPORTSTMNT04/1670500,"['Sion', 'Udyr', 'Viktor', 'Senna', 'Tahm Kench']",0,0.0,0.0,15241.0,19307.0,331.0,-1104.0,204.0,-22.0,0.0,0.0,2.0,"['Aatrox', 'Hecarim', 'Orianna', ""Kai'Sa"", 'Rakan']",0.0,16345.0,19103.0,353.0,3.0
ESPORTSTMNT04/1670510,"['Renekton', 'Hecarim', 'Sylas', 'Ashe', 'Tahm Kench']",0,0.0,0.0,14220.0,16170.0,289.0,-2151.0,-2713.0,-51.0,1.0,2.0,3.0,"['Jayce', 'Udyr', 'Akali', 'Varus', 'Alistar']",0.0,16371.0,18883.0,340.0,10.0
ESPORTSTMNT04/1660545,"['Gnar', 'Udyr', 'Akali', ""Kai'Sa"", 'Rakan']",0,1.0,0.0,15375.0,17558.0,320.0,-1271.0,-1654.0,-2.0,2.0,3.0,5.0,"['Camille', 'Hecarim', 'Galio', 'Xayah', 'Rell']",0.0,16646.0,19212.0,322.0,7.0
ESPORTSTMNT04/1670511,"['Renekton', 'Volibear', 'Viktor', 'Seraphine', 'Rell']",0,0.0,0.0,14192.0,17872.0,313.0,-1198.0,-859.0,-23.0,0.0,0.0,1.0,"['Nocturne', 'Hecarim', 'Sylas', 'Karthus', 'Nautilus']",0.0,15390.0,18731.0,336.0,1.0
ESPORTSTMNT04/1670513,"['Jayce', 'Volibear', 'Lucian', 'Seraphine', 'Rell']",0,1.0,0.0,16805.0,17904.0,322.0,2224.0,333.0,27.0,4.0,11.0,1.0,"['Malphite', 'Hecarim', 'Zed', 'Karthus', 'Leona']",0.0,14581.0,17571.0,295.0,2.0
7414-10081,"['Tristana', 'Udyr', 'Zoe', ""Kai'Sa"", 'Alistar']",0,0.0,0.0,16964.0,19441.0,341.0,313.0,299.0,29.0,3.0,2.0,5.0,"['Gnar', 'Sejuani', 'Sylas', 'Varus', 'Thresh']",0.0,16651.0,19142.0,312.0,6.0
7414-10082,"['Tristana', 'Nidalee', 'Renekton', 'Kalista', 'Thresh']",0,0.0,0.0,15518.0,18629.0,335.0,1307.0,1768.0,60.0,1.0,0.0,2.0,"['Gnar', 'Gragas', 'Lucian', 'Varus', 'Alistar']",0.0,14211.0,16861.0,275.0,3.0
7416-10085,"['Lee Sin', 'Udyr', 'LeBlanc', ""Kai'Sa"", 'Alistar']",1,1.0,0.0,17582.0,19334.0,329.0,1348.0,311.0,-9.0,6.0,10.0,2.0,"['Sett', 'Nidalee', 'Akali', 'Tristana', 'Galio']",0.0,16234.0,19023.0,338.0,4.0
7415-10083,"['Lee Sin', 'Udyr', 'Orianna', 'Xayah', 'Thresh']",1,0.0,0.0,16077.0,19466.0,329.0,-789.0,-619.0,-6.0,4.0,2.0,4.0,"['Gnar', 'Lillia', 'LeBlanc', 'Jinx', 'Nautilus']",0.0,16866.0,20085.0,335.0,2.0
7416-10086,"['Renekton', 'Taliyah', 'Sylas', 'Tristana', 'Leona']",1,1.0,0.0,14827.0,17947.0,302.0,-630.0,-603.0,-15.0,1.0,2.0,3.0,"['Lee Sin', 'Nidalee', 'Lucian', ""Kai'Sa"", 'Alistar']",0.0,15457.0,18550.0,317.0,4.0
7415-10084,"['Gnar', 'Udyr', 'Orianna', ""Kai'Sa"", 'Gragas']",0,0.0,0.0,14476.0,16887.0,293.0,-4666.0,-2616.0,10.0,1.0,1.0,10.0,"['Wukong', 'Hecarim', 'Ryze', 'Senna', 'Tahm Kench']",0.0,19142.0,19503.0,283.0,17.0
7416-10087,"['Sett', 'Udyr', 'Zoe', ""Kai'Sa"", 'Rell']",0,1.0,0.0,15584.0,17887.0,296.0,598.0,674.0,-11.0,4.0,2.0,1.0,"['Lee Sin', 'Olaf', 'Syndra', 'Tristana', 'Rakan']",0.0,14986.0,17213.0,307.0,2.0
7417-10088,"['Sion', 'Olaf', 'Ryze', 'Tristana', 'Rell']",0,0.0,0.0,16003.0,19299.0,364.0,-184.0,-116.0,17.0,1.0,3.0,2.0,"['Jayce', 'Hecarim', 'Galio', ""Kai'Sa"", 'Nautilus']",0.0,16187.0,19415.0,347.0,3.0
7417-10089,"['Renekton', 'Elise', 'Pantheon', ""Kai'Sa"", 'Alistar']",1,1.0,0.0,15029.0,15608.0,288.0,-1836.0,-1345.0,-8.0,2.0,4.0,6.0,"['Sion', 'Olaf', 'Sylas', 'Draven', 'Nautilus']",0.0,16865.0,16953.0,296.0,11.0
7418-10090,"['Aatrox', 'Hecarim', 'Orianna', ""Kai'Sa"", 'Rakan']",0,0.0,0.0,14824.0,16760.0,272.0,-4273.0,-2332.0,-28.0,4.0,4.0,11.0,"['Fiora', 'Udyr', 'Sylas', 'Samira', 'Rell']",0.0,19097.0,19092.0,300.0,18.0
7418-10091,"['Camille', ""Rek'Sai"", 'Ryze', 'Aphelios', 'Tahm Kench']",0,1.0,0.0,15609.0,18117.0,303.0,-1927.0,-1776.0,-7.0,3.0,4.0,5.0,"['Gnar', 'Olaf', 'Akali', 'Senna', ""Cho'Gath""]",0.0,17536.0,19893.0,310.0,7.0
7419-10092,"['Aatrox', 'Udyr', 'Sylas', 'Tristana', 'Rakan']",1,1.0,0.0,16145.0,19824.0,333.0,1173.0,1106.0,-12.0,3.0,3.0,0.0,"['Gragas', 'Nocturne', 'LeBlanc', 'Samira', 'Alistar']",0.0,14972.0,18718.0,345.0,0.0
7420-10094,"['Renekton', 'Olaf', 'Orianna', 'Tristana', 'Alistar']",1,1.0,0.0,16568.0,19488.0,351.0,2510.0,1592.0,44.0,3.0,2.0,0.0,"['Gnar', 'Udyr', 'Sylas', ""Kai'Sa"", 'Leona']",0.0,14058.0,17896.0,307.0,0.0
7419-10093,"['Jayce', 'Hecarim', 'Twisted Fate', 'Aphelios', 'Thresh']",1,1.0,0.0,16205.0,18402.0,343.0,-13.0,-1038.0,-17.0,1.0,2.0,2.0,"['Aatrox', 'Udyr', 'Viktor', 'Tristana', 'Nautilus']",0.0,16218.0,19440.0,360.0,3.0
7420-10095,"['Renekton', 'Olaf', 'Seraphine', 'Xayah', 'Leona']",0,0.0,0.0,14694.0,17764.0,293.0,-2990.0,-2065.0,-52.0,2.0,5.0,5.0,"['Quinn', 'Udyr', 'Orianna', ""Kai'Sa"", 'Alistar']",0.0,17684.0,19829.0,345.0,14.0
7419-10096,"['Aatrox', 'Nocturne', 'Akali', 'Aphelios', 'Thresh']",1,1.0,0.0,17097.0,18609.0,342.0,1988.0,167.0,28.0,1.0,2.0,1.0,"['Gnar', 'Udyr', 'Ekko', 'Tristana', 'Rell']",0.0,15109.0,18442.0,314.0,1.0
NA1/3884558393,"['Fiora', 'Lillia', 'Viktor', 'Tristana', 'Alistar']",1,0.0,0.0,14451.0,17795.0,318.0,-1498.0,-338.0,6.0,0.0,0.0,3.0,"['Gwen', 'Viego', 'Lucian', 'Jinx', 'Rell']",0.0,15949.0,18133.0,312.0,5.0
NA1/3884458641,"['Sion', 'Olaf', 'Seraphine', 'Vayne', 'Galio']",1,1.0,0.0,16215.0,18286.0,301.0,-112.0,3.0,-27.0,4.0,7.0,5.0,"['Aatrox', 'Lillia', 'Nocturne', 'Varus', 'Thresh']",0.0,16327.0,18283.0,328.0,3.0
NA1/3884597962,"['Shen', 'Volibear', 'Lulu', ""Kog'Maw"", 'Taric']",1,0.0,0.0,13973.0,16634.0,276.0,-3390.0,-1553.0,-38.0,1.0,1.0,7.0,"['Hecarim', 'Nocturne', 'Orianna', 'Jinx', 'Rell']",0.0,17363.0,18187.0,314.0,8.0
NA1/3884618607,"['Nocturne', 'Mordekaiser', 'Galio', 'Ashe', 'Rell']",0,0.0,0.0,13977.0,17784.0,304.0,-1382.0,-724.0,2.0,0.0,0.0,3.0,"['Fiora', 'Shen', 'Zoe', 'Jinx', 'Leona']",0.0,15359.0,18508.0,302.0,1.0
NA1/3884438600,"['Aatrox', 'Olaf', 'Seraphine', 'Miss Fortune', 'Rakan']",0,0.0,0.0,16113.0,19211.0,339.0,1372.0,1097.0,31.0,2.0,3.0,1.0,"['Ornn', 'Nocturne', 'Sylas', ""Kai'Sa"", 'Nautilus']",0.0,14741.0,18114.0,308.0,1.0
NA1/3884658895,"['Viego', 'Lillia', 'Nocturne', 'Ziggs', 'Thresh']",0,1.0,0.0,15900.0,16876.0,292.0,-2439.0,-2780.0,-34.0,5.0,8.0,6.0,"['Gwen', 'Volibear', 'Yone', 'Jinx', 'Blitzcrank']",0.0,18339.0,19656.0,326.0,3.0
NA1/3884459080,"['Wukong', 'Olaf', 'Karma', 'Jinx', 'Galio']",1,0.0,0.0,14876.0,18472.0,321.0,-2028.0,-1664.0,-18.0,1.0,1.0,5.0,"['Camille', 'Diana', 'Viktor', 'Varus', 'Thresh']",0.0,16904.0,20136.0,339.0,4.0
NA1/3884638743,"['Aatrox', 'Lillia', 'Viktor', 'Xayah', 'Rell']",1,1.0,0.0,15511.0,18346.0,306.0,-85.0,-38.0,1.0,4.0,1.0,3.0,"['Wukong', 'Udyr', 'Orianna', ""Kai'Sa"", 'Rakan']",0.0,15596.0,18384.0,305.0,3.0
NA1/3884518826,"['Gnar', 'Olaf', 'Ekko', 'Seraphine', 'Thresh']",0,0.0,0.0,14566.0,17508.0,299.0,-2056.0,-1652.0,-7.0,2.0,4.0,4.0,"['Wukong', 'Diana', 'Zed', 'Senna', 'Tahm Kench']",0.0,16622.0,19160.0,306.0,4.0
NA1/3884438865,"['Fiora', 'Dr. Mundo', 'Ziggs', 'Tristana', 'Rell']",0,1.0,0.0,16124.0,16431.0,258.0,-476.0,-1302.0,-20.0,6.0,10.0,7.0,"['Volibear', 'Kindred', 'Nocturne', 'Karthus', 'Alistar']",0.0,16600.0,17733.0,278.0,13.0
NA1/3884629545,"['Wukong', 'Rumble', 'Sylas', 'Ezreal', 'Thresh']",1,1.0,0.0,15273.0,18605.0,309.0,209.0,-254.0,-15.0,2.0,2.0,1.0,"['Sett', 'Morgana', 'Ryze', 'Jinx', 'Rakan']",0.0,15064.0,18859.0,324.0,3.0
NA1/3884329660,"['Nocturne', 'Rumble', 'Viktor', 'Jinx', 'Alistar']",1,1.0,0.0,16519.0,17933.0,324.0,-279.0,-114.0,37.0,3.0,3.0,6.0,"['Sett', 'Morgana', 'Veigar', 'Ezreal', 'Seraphine']",0.0,16798.0,18047.0,287.0,13.0
7421-10097,"['Jayce', 'Udyr', 'Orianna', ""Kai'Sa"", 'Rakan']",1,1.0,0.0,16263.0,19336.0,321.0,1752.0,571.0,5.0,3.0,5.0,0.0,"['Sion', 'Olaf', 'Sylas', 'Tristana', 'Gragas']",0.0,14511.0,18765.0,316.0,0.0
7422-10099,"['Renekton', 'Udyr', 'Ryze', 'Xayah', 'Nautilus']",0,1.0,0.0,16905.0,18929.0,346.0,277.0,-214.0,5.0,3.0,2.0,2.0,"['Volibear', 'Hecarim', 'Twisted Fate', 'Samira', 'Alistar']",0.0,16628.0,19143.0,341.0,3.0
7421-10098,"['Nocturne', 'Volibear', 'Ryze', 'Tristana', 'Rell']",0,1.0,0.0,15361.0,17695.0,298.0,-1006.0,-1121.0,-10.0,2.0,4.0,4.0,"['Akali', 'Nidalee', 'Qiyana', ""Kai'Sa"", 'Alistar']",0.0,16367.0,18816.0,308.0,5.0
7422-10100,"['Aatrox', 'Hecarim', 'Syndra', 'Tristana', 'Rakan']",1,0.0,0.0,15900.0,18418.0,339.0,-1622.0,-1439.0,34.0,2.0,1.0,7.0,"['Wukong', 'Udyr', 'Sylas', ""Kai'Sa"", 'Leona']",0.0,17522.0,19857.0,305.0,9.0
7423-10101,"['Gnar', 'Udyr', 'Sylas', 'Tristana', 'Rakan']",1,1.0,0.0,17080.0,19048.0,291.0,1692.0,1010.0,-41.0,7.0,7.0,1.0,"['Irelia', 'Olaf', 'Twisted Fate', ""Kai'Sa"", 'Alistar']",0.0,15388.0,18038.0,332.0,1.0
7424-10104,"['Aatrox', 'Nocturne', 'Galio', 'Aphelios', 'Thresh']",1,1.0,0.0,16013.0,18865.0,335.0,-251.0,-801.0,-16.0,2.0,1.0,2.0,"['Camille', 'Nidalee', 'Ryze', 'Jinx', 'Lulu']",0.0,16264.0,19666.0,351.0,3.0
7423-10102,"['Aatrox', 'Olaf', 'Seraphine', ""Kai'Sa"", 'Rell']",1,1.0,0.0,16481.0,17875.0,320.0,888.0,-384.0,-14.0,4.0,11.0,1.0,"['Renekton', 'Graves', 'Zoe', 'Senna', 'Tahm Kench']",0.0,15593.0,18259.0,334.0,4.0
7423-10103,"['Gnar', 'Udyr', 'Syndra', 'Tristana', 'Nautilus']",0,0.0,0.0,14455.0,18014.0,319.0,-1424.0,-407.0,-25.0,0.0,0.0,2.0,"['Renekton', 'Volibear', 'Galio', ""Kai'Sa"", 'Alistar']",0.0,15879.0,18421.0,344.0,3.0
7424-10105,"['Jax', 'Taliyah', 'Renekton', 'Tristana', 'Galio']",0,1.0,0.0,15503.0,17189.0,335.0,-434.0,-1669.0,0.0,1.0,4.0,2.0,"['Volibear', 'Nidalee', 'Orianna', ""Kai'Sa"", 'Alistar']",0.0,15937.0,18858.0,335.0,3.0
7425-10106,"['Gangplank', 'Nidalee', 'Sylas', 'Senna', 'Tahm Kench']",0,0.0,0.0,15621.0,16566.0,245.0,-1731.0,-2557.0,-42.0,4.0,6.0,7.0,"['Gnar', 'Volibear', 'Ryze', 'Aphelios', 'Thresh']",0.0,17352.0,19123.0,287.0,12.0
7426-10108,"['Wukong', 'Udyr', 'Akali', 'Tristana', 'Rell']",0,1.0,0.0,15233.0,18840.0,306.0,-1813.0,-678.0,-51.0,2.0,4.0,3.0,"['Gnar', 'Olaf', 'Galio', ""Kai'Sa"", 'Alistar']",0.0,17046.0,19518.0,357.0,5.0
7425-10107,"['Aatrox', 'Volibear', 'Orianna', 'Aphelios', 'Thresh']",1,0.0,0.0,14933.0,17419.0,312.0,-1811.0,-2002.0,-3.0,1.0,2.0,3.0,"['Gragas', 'Kayn', 'Viktor', 'Senna', 'Tahm Kench']",0.0,16744.0,19421.0,315.0,6.0
7426-10109,"['Gnar', 'Udyr', 'Ryze', 'Tristana', 'Rell']",0,1.0,0.0,16648.0,19437.0,334.0,1187.0,310.0,-7.0,4.0,7.0,1.0,"['Jayce', 'Olaf', 'Akali', ""Kai'Sa"", 'Alistar']",0.0,15461.0,19127.0,341.0,2.0
7425-10110,"['Aatrox', 'Hecarim', 'Twisted Fate', 'Varus', 'Tahm Kench']",1,1.0,0.0,15842.0,18169.0,300.0,-214.0,77.0,14.0,3.0,5.0,4.0,"['Fiora', 'Udyr', 'Akali', 'Senna', ""Cho'Gath""]",0.0,16056.0,18092.0,286.0,8.0
7428-10111,"['Akali', 'Trundle', 'Sylas', 'Varus', 'Tahm Kench']",1,1.0,0.0,16594.0,19393.0,322.0,1822.0,1880.0,33.0,4.0,4.0,2.0,"['Gragas', 'Volibear', 'Karma', ""Kog'Maw"", 'Rell']",0.0,14772.0,17513.0,289.0,2.0
7427-10113,"['Jayce', 'Hecarim', 'Akali', 'Ezreal', 'Braum']",1,1.0,0.0,15716.0,17435.0,317.0,489.0,173.0,22.0,3.0,6.0,3.0,"['Gragas', 'Olaf', 'Galio', 'Tristana', 'Rakan']",0.0,15227.0,17262.0,295.0,6.0
7428-10112,"['Aatrox', 'Volibear', 'Twisted Fate', 'Senna', 'Tahm Kench']",1,0.0,0.0,17471.0,18411.0,283.0,2627.0,2477.0,3.0,5.0,10.0,3.0,"['Gnar', 'Nidalee', 'Zoe', ""Kai'Sa"", 'Rell']",0.0,14844.0,15934.0,280.0,7.0
7427-10114,"['Gragas', 'Udyr', 'Sylas', ""Kai'Sa"", 'Alistar']",0,1.0,0.0,17165.0,18991.0,329.0,219.0,1021.0,23.0,4.0,5.0,6.0,"['Gnar', 'Olaf', 'Akali', 'Tristana', 'Leona']",0.0,16946.0,17970.0,306.0,10.0
NA1/3886775124,"['Renekton', 'Volibear', 'Twisted Fate', ""Kai'Sa"", 'Braum']",0,1.0,0.0,15490.0,17493.0,289.0,660.0,503.0,-10.0,3.0,6.0,2.0,"['Ornn', 'Lee Sin', 'Seraphine', 'Jinx', 'Thresh']",0.0,14830.0,16990.0,299.0,2.0
NA1/3887014638,"['Vladimir', 'Diana', 'Tristana', ""Kai'Sa"", 'Rell']",1,1.0,0.0,15455.0,17606.0,295.0,1111.0,617.0,24.0,4.0,2.0,3.0,"['Gragas', 'Olaf', 'Viego', 'Varus', 'Alistar']",0.0,14344.0,16989.0,271.0,2.0
NA1/3886984667,"['Volibear', 'Hecarim', 'Galio', ""Kog'Maw"", 'Lulu']",1,1.0,0.0,16488.0,18835.0,296.0,2222.0,1158.0,-9.0,4.0,6.0,0.0,"['Sett', 'Kindred', 'Anivia', 'Vayne', 'Thresh']",0.0,14266.0,17677.0,305.0,0.0
NA1/3886785004,"['Fiora', 'Lillia', 'Renekton', 'Ziggs', 'Rell']",0,1.0,0.0,15986.0,17702.0,299.0,112.0,134.0,-9.0,5.0,6.0,4.0,"['Gwen', 'Volibear', 'Corki', 'Seraphine', 'Sett']",0.0,15874.0,17568.0,308.0,6.0
NA1/3886984670,"['Gangplank', 'Rumble', 'Xerath', 'Jinx', 'Karma']",1,1.0,0.0,17642.0,17366.0,252.0,2007.0,168.0,-3.0,9.0,16.0,5.0,"['Ornn', 'Morgana', 'Kindred', ""Kog'Maw"", 'Lulu']",0.0,15635.0,17198.0,255.0,8.0
NA1/3886984967,"['Kennen', 'Lillia', 'Viego', 'Tristana', 'Rell']",0,1.0,0.0,16112.0,18209.0,300.0,336.0,-1257.0,0.0,4.0,6.0,4.0,"[""Cho'Gath"", 'Volibear', 'Galio', 'Draven', 'Thresh']",0.0,15776.0,19466.0,300.0,3.0
NA1/3887015052,"['Gwen', 'Udyr', 'Irelia', 'Jinx', 'Gragas']",0,0.0,0.0,15426.0,17643.0,301.0,-468.0,278.0,10.0,3.0,3.0,4.0,"['Jax', 'Taliyah', 'Renekton', 'Tristana', 'Rell']",0.0,15894.0,17365.0,291.0,4.0
NA1/3887134802,"['Gwen', 'Rumble', 'Sett', 'Heimerdinger', 'Senna']",0,1.0,0.0,17977.0,19476.0,297.0,4014.0,2231.0,9.0,4.0,4.0,0.0,"['Akali', 'Lillia', 'Lucian', 'Jinx', 'Alistar']",0.0,13963.0,17245.0,288.0,0.0
NA1/3886985062,"['Yone', 'Singed', 'Lee Sin', 'Twitch', 'Sylas']",0,1.0,0.0,18060.0,16984.0,237.0,-556.0,-1994.0,-64.0,11.0,17.0,9.0,"['Jax', 'Udyr', 'Malzahar', 'Miss Fortune', 'Thresh']",0.0,18616.0,18978.0,301.0,7.0
NA1/3886795774,"['Gangplank', 'Morgana', 'Sett', 'Ezreal', 'Leona']",1,1.0,0.0,19805.0,19171.0,289.0,5580.0,3031.0,45.0,13.0,16.0,3.0,"['Sylas', 'Jarvan IV', 'Orianna', 'Jinx', 'Rell']",0.0,14225.0,16140.0,244.0,2.0
7430-10116,"['Lee Sin', 'Udyr', 'Orianna', ""Kai'Sa"", 'Rakan']",1,1.0,0.0,15063.0,18243.0,322.0,-178.0,329.0,-4.0,1.0,0.0,1.0,"['Fiora', 'Hecarim', 'Ryze', 'Tristana', 'Alistar']",0.0,15241.0,17914.0,326.0,1.0
7429-10115,"['Aatrox', 'Olaf', 'Orianna', 'Tristana', 'Alistar']",1,0.0,0.0,17109.0,19390.0,339.0,780.0,723.0,7.0,4.0,9.0,3.0,"['Renekton', 'Udyr', 'Akali', ""Kai'Sa"", 'Nautilus']",0.0,16329.0,18667.0,332.0,7.0
7430-10118,"['Aatrox', 'Udyr', 'Orianna', ""Kai'Sa"", 'Rakan']",1,0.0,0.0,15346.0,19212.0,322.0,-1845.0,-647.0,-12.0,2.0,1.0,6.0,"['Darius', 'Hecarim', 'LeBlanc', 'Tristana', 'Alistar']",0.0,17191.0,19859.0,334.0,5.0
7429-10117,"['Gnar', 'Lee Sin', 'Orianna', 'Xayah', 'Thresh']",0,0.0,0.0,15546.0,17008.0,301.0,-3239.0,-2624.0,-22.0,3.0,4.0,8.0,"['Jayce', 'Nocturne', 'Viktor', 'Tristana', 'Nautilus']",0.0,18785.0,19632.0,323.0,14.0
7432-10120,"['Camille', 'Olaf', 'Twisted Fate', ""Kai'Sa"", 'Alistar']",0,0.0,0.0,15783.0,17492.0,304.0,-2553.0,-1937.0,-10.0,3.0,6.0,8.0,"['Aatrox', 'Udyr', 'Orianna', 'Tristana', 'Rell']",0.0,18336.0,19429.0,314.0,19.0
7431-10119,"['Lee Sin', 'Udyr', 'Orianna', 'Senna', 'Tahm Kench']",0,1.0,0.0,17023.0,19236.0,306.0,1169.0,1319.0,19.0,4.0,6.0,3.0,"['Camille', 'Hecarim', 'Galio', 'Varus', 'Karma']",0.0,15854.0,17917.0,287.0,4.0
